user_id,item_list
90,5717 4620 921 2333 19480 12550 18190 2665 13541 3337 
91,13020 22592 18949 14020 16758 1283 14973 3600 16617 25419 
92,2665 12409 16630 20146 19709 19480 17723 7494 20095 20173 
93,19152 19864 6835 10269 13018 17923 11945 3513 21796 5763 
94,13030 14373 3599 11792 11190 19180 10788 23127 21854 22483 
95,14413 8593 9526 2216 19291 11339 5447 7820 1150 21264 
96,8529 6698 9190 2995 23331 3613 5218 19626 19891 10294 
97,12554 19429 20308 21428 1486 24355 5157 18419 25809 13850 
98,24355 19874 17668 4502 8406 20308 17838 11083 15234 15754 
99,9135 25209 6718 7839 19007 11623 17130 2219 1959 1745 
100,15207 11112 16218 1185 24014 8081 1409 5227 1008 1258 
101,20325 4201 18890 21297 7511 1994 15801 9297 15788 22554 
102,10956 15842 22484 19596 13057 19193 25498 10140 10922 12713 
103,19781 19704 867 14715 18380 11067 17065 9243 3348 8544 
104,10581 19874 22653 24355 14684 24909 11550 9574 24075 18512 
105,942 7260 2174 22750 18293 103 15790 13720 8840 25675 
106,275 23299 22356 3674 8811 15041 4254 22244 16281 20160 
107,1863 24900 7266 8786 9438 17064 20629 13262 4940 15761 
108,18544 22121 173 22335 3539 23688 14378 24747 14356 6110 
109,7363 10162 484 13226 7049 4664 2888 19799 2679 20688 
110,14554 15196 8432 1095 3848 21633 17218 6830 3975 20841 
111,1205 24546 2005 24545 24438 9444 6600 16801 11264 20914 
112,5292 14568 13414 4550 21641 16022 22983 17418 429 7534 
113,23723 16987 15563 5574 10328 9241 12158 24655 13424 550 
114,14100 7455 25880 4194 9125 11011 20499 17317 11260 3292 
115,13615 13831 19792 21260 7944 25779 5154 24075 10688 10202 
116,15364 6297 5044 11820 19602 25639 16591 16620 2814 6151 
117,17803 2017 25863 3073 15926 2259 3949 12950 1250 21298 
118,23086 10311 12162 11527 1151 24378 6952 7350 6496 19150 
119,20308 4502 19874 4915 678 14684 14236 18419 25862 1714 
120,1258 24481 24355 5886 18987 2040 16241 1185 15207 4502 
121,25675 24075 22554 25858 2536 5942 5250 12851 25199 18576 
122,16203 5950 22024 15739 9175 22969 23802 16257 25317 10073 
123,21061 8337 7260 1384 3630 4147 25407 15572 681 1869 
124,5717 22646 2333 13541 18190 23711 2090 2868 23536 10450 
125,6502 4257 25 828 7753 17668 23221 20964 6591 21295 
126,17931 19434 16954 14317 7552 21039 10288 2895 19720 13664 
127,18211 16570 10085 132 17629 843 5256 677 24387 17576 
128,9851 25675 9438 10269 1863 10786 15034 8811 13118 23799 
129,14045 4619 1181 18708 861 13284 604 22423 10174 16536 
130,24546 16124 175 11702 3527 21248 9463 25526 4805 19281 
131,5713 24585 3916 4707 10507 15723 7508 14403 15063 7538 
132,8712 21927 16187 9948 12597 341 8863 9008 2232 6291 
133,11536 6770 21631 6194 22864 22965 11159 22862 14571 23434 
134,17383 12830 19035 15234 4468 21042 18419 6446 23651 14328 
135,4302 16447 25440 9646 24746 24940 23846 23333 20220 17276 
136,18288 3911 13433 24909 11550 9529 18265 11226 16981 17236 
137,16726 3579 13373 4184 23405 7053 2798 12381 9294 21409 
138,21095 10980 14343 17162 7885 878 22754 999 3223 15200 
139,4463 10391 9347 7012 21064 22102 2491 18837 8529 8472 
140,13433 7473 15076 8733 7597 25922 15797 3804 9940 16981 
141,5078 17637 14684 21857 11083 11700 20308 2304 17565 13552 
142,9851 19480 20146 13118 20095 16630 25675 23600 6076 13433 
143,24891 177 11584 19621 14889 2939 767 24524 1478 17775 
144,19089 2854 20191 19631 19709 7494 16630 12409 2665 16365 
145,9591 22845 4100 18119 8587 25682 6774 10019 18122 2199 
146,24075 5942 25675 22554 10786 12061 13118 15564 14231 1888 
147,5930 3497 14141 21042 588 21712 16880 19769 306 11354 
148,23154 25407 2426 7333 10594 17546 1583 5607 13381 9322 
149,21552 21653 12734 23666 5717 10786 5119 11384 19480 13427 
150,6198 23189 17723 19089 24128 20095 19709 23600 6076 7792 
151,19480 16524 18037 525 19040 2451 23784 11687 23481 21142 
152,1830 12214 14481 1175 8828 16537 21619 7635 25676 2061 
153,15182 16263 9118 22684 9195 20210 13609 18412 16283 8467 
154,9859 19961 17320 24098 24660 1225 18484 9140 9194 13625 
155,13014 25927 15544 2694 24694 24446 24075 14857 4620 12365 
156,25407 10594 23154 15691 9555 2426 10834 1583 18452 2492 
157,24687 11499 11701 9475 967 7585 22056 9209 4282 4143 
158,5150 15196 3261 1175 17546 18367 17517 9511 18951 2388 
159,20919 22151 7030 23844 4447 3133 16871 3987 16301 14723 
160,6047 21355 3913 11354 4871 18924 12601 306 10951 21161 
161,3827 414 17488 16978 14784 12574 19250 17959 25922 333 
162,22128 3473 18293 24751 20363 21552 22750 3415 12875 13004 
163,25197 5907 11832 14684 14641 20366 15982 19874 1714 7131 
164,17819 4549 2492 8719 11535 14706 8322 25407 4878 9301 
165,11072 21552 5717 7639 141 8704 12061 4620 4209 14023 
166,11159 20858 5256 1648 17179 20167 14163 18175 20179 13008 
167,6878 2426 22848 22651 10908 13711 10834 5108 11991 21123 
168,3030 13823 23364 18138 24025 24987 25418 14738 25272 19331 
169,25407 15691 2426 7494 23154 10834 10594 16906 1583 23141 
170,20863 17951 5952 4366 22801 16402 8147 20633 13663 2761 
171,4512 23424 19401 25675 22359 9680 7202 10789 24075 12923 
172,19781 2344 11731 13236 10997 19114 10514 9243 17065 22830 
173,17209 2426 20863 9322 11533 25675 25407 12050 9733 13711 
174,17511 10245 13294 6973 4861 3264 2434 22010 5438 13928 
175,5756 2507 20626 16667 7632 13374 17824 23530 12305 11747 
176,6004 2300 23127 21854 24575 18545 10885 12061 13030 15327 
177,25407 6734 21920 10594 17143 19655 6713 18282 25872 9555 
178,8251 22657 8704 23909 3172 1600 7639 2759 13555 15490 
179,16954 8304 7872 16197 25128 6500 22402 20894 24484 7665 
180,14876 2579 23832 10865 2597 5467 22847 4787 12621 25306 
181,19480 13797 19089 8251 21552 19709 23600 9591 23481 4927 
182,15903 17517 19973 22075 3261 5150 5641 25771 25482 12223 
183,19709 23600 17723 12409 23481 20095 6198 7494 3165 5522 
184,7823 15749 23851 2400 16588 20651 21512 16394 9683 3385 
185,5250 4198 14018 653 21255 7574 14084 7607 25204 5673 
186,7742 17877 3264 22759 2105 736 16587 5289 1345 66 
187,10747 1254 8432 2825 18515 4072 23879 19518 4503 18106 
188,24577 9017 11748 8649 1095 11823 9819 6454 10747 5824 
189,25407 16772 8097 5044 15691 19750 9555 17229 2118 1583 
190,25171 23154 10594 6734 25407 5 5108 9555 25872 15770 
191,13690 6897 8691 18806 13202 22508 14821 23698 1026 24191 
192,24093 15764 8304 17820 24109 57 4803 5412 3997 18122 
193,3656 24243 484 17013 14356 4909 19468 10592 12601 7114 
194,1538 11367 24753 1110 24566 18259 11426 13348 18995 24075 
195,10020 23051 6145 21011 2521 16703 18503 22151 1092 14723 
196,10917 3497 19985 681 3921 8131 17867 17314 7925 8375 
197,22075 17586 7268 18758 5272 13388 6960 16266 10037 8427 
198,6088 22646 3983 15459 2868 4324 23536 9050 2333 22359 
199,15234 25918 8249 15013 6446 11121 10332 16521 20936 4257 
200,23244 7494 1432 5491 13415 11802 6865 19666 11869 20083 
201,19089 20146 1634 24355 10496 19480 6329 4112 23263 19709 
202,868 4341 25575 25063 6264 24586 10175 14172 17407 9614 
203,24444 8987 13686 4289 14253 3968 19705 11305 19161 13867 
204,12061 9851 24075 21972 9591 25675 8560 17225 22554 3574 
205,23536 2333 18190 21854 3983 11792 15459 5717 18872 23711 
206,24075 12567 13003 2333 17858 18380 11987 19120 12061 14695 
207,6239 23628 6760 8158 15006 8145 25740 12499 19658 5298 
208,20083 19908 471 10784 6865 13415 4195 4487 15959 11869 
209,18419 19874 4502 16538 24355 15754 17668 15982 15234 24014 
210,17908 2798 7016 9500 25034 20915 9636 8392 12093 14190 
211,6380 13051 7836 12236 24865 19217 10688 2210 18979 8059 
212,4728 7720 19089 9637 16705 11900 9130 2448 7063 22638 
213,15009 2720 11876 24515 16862 1050 8538 25503 21085 17525 
214,24075 8531 10269 5942 9401 11960 10220 15419 11223 8841 
215,7709 8676 15925 1479 23280 8875 21947 11858 5882 3685 
216,19504 18644 7012 2715 6510 5763 9304 12700 18777 16353 
217,16966 3348 16901 3255 562 16112 8374 14593 11987 9284 
218,11334 21493 19010 25837 10766 9602 5150 421 19480 12244 
219,8709 18793 9716 497 9662 8682 23328 4936 13609 12048 
220,24075 9438 22554 10269 12061 18293 15564 9851 24894 12923 
221,7939 20344 19826 7646 1124 15988 16534 7238 13298 22332 
222,14684 4502 20308 18419 10418 5581 17668 7883 19879 18399 
223,9003 13562 7167 20605 10455 17149 24160 8982 7639 18332 
224,19340 3788 2485 15795 23922 15645 2679 23902 5806 24074 
225,18117 25407 23255 14362 16772 6789 24143 15954 1436 24243 
226,769 21483 8193 22717 23506 13019 20424 14585 16799 4492 
227,8823 15124 12304 9008 9260 16633 10522 19631 20033 11737 
228,8097 4203 6549 12630 20191 2854 24577 9615 8719 17668 
229,20613 20637 17076 10188 23997 5317 17248 891 16222 22662 
230,711 6097 7069 21574 10698 12759 2615 20734 16838 7946 
231,24075 14811 22554 20988 19928 14978 5522 11441 13306 18293 
232,1457 20166 7405 18872 9533 13635 11792 20706 22060 19111 
233,10569 3577 9859 14666 5862 195 25871 16902 16645 24875 
234,10951 306 3913 16577 11354 5930 20987 8481 11197 19285 
235,21042 23659 25416 22295 14328 22731 13280 24921 1687 1022 
236,6088 15459 22646 22359 14383 13541 14418 22003 25675 12061 
237,17857 8959 24327 14969 11896 14029 14838 91 21473 1430 
238,18330 16897 5497 6139 7114 4215 21872 20820 12945 15394 
239,10513 20911 6616 22739 25281 21802 13756 11597 9618 12525 
240,21920 1064 7271 534 10467 10730 17819 588 20308 11003 
241,25308 3782 10002 19123 21780 6121 11369 3266 14344 1211 
242,1397 10592 15275 8545 7487 9060 20644 25675 6204 25347 
243,5907 9911 1055 19970 11832 18858 24517 23542 1393 25693 
244,5078 25675 24075 13721 4502 16324 14684 9438 14562 359 
245,5487 1785 16112 7885 3255 999 9284 3835 11716 23536 
246,2426 1583 10594 7991 6734 12818 18392 5044 10981 17156 
247,7816 3529 24230 22750 6294 22218 15524 16910 14449 3561 
248,656 281 1771 15929 8367 22520 7728 13522 5003 1241 
249,18984 19089 17723 7494 12409 6198 16630 20146 23600 24209 
250,9159 23335 14382 626 12719 5152 19653 23722 9857 1225 
251,13128 19526 3613 18501 9190 8529 17828 24726 6320 561 
252,24199 10347 8118 10380 24546 12014 15603 5302 22817 8401 
253,17114 13552 4605 18760 1712 5284 8819 21071 4115 10289 
254,25407 23223 9438 25675 11038 5942 12061 22554 11469 25908 
255,4559 3667 14006 11534 12865 11603 21757 12845 11876 6127 
256,4331 9236 14462 648 16126 13290 23385 7484 5029 17022 
257,14684 2426 4502 9555 23154 7727 15754 7883 24355 15363 
258,25430 21595 11618 13403 4097 2832 16446 20095 4956 13138 
259,16324 17637 14386 6652 15651 8395 10062 22485 11022 24711 
260,25407 6734 9555 12050 10834 10792 18392 10908 13711 1583 
261,7030 19577 16301 3281 13499 11855 5776 5324 4447 1750 
262,2441 7932 468 6222 19792 8492 20554 12236 25733 7506 
263,19857 23801 25711 11645 18949 7312 10017 3188 14396 21297 
264,24355 18419 22653 20308 5078 5581 17668 10418 2304 17637 
265,4543 10269 12061 24075 13949 10133 4836 23859 16207 18600 
266,8545 15394 13490 5475 16925 3854 7449 17087 15788 7917 
267,21733 18486 16460 3127 13126 19296 14189 4002 14282 11307 
268,23468 2426 7049 15691 9555 23154 6446 15402 1583 6327 
269,5044 5646 11295 16188 8785 20673 19089 10035 20081 44 
270,21854 13541 23536 2333 4254 11792 7235 23711 4620 5717 
271,773 9851 6955 10186 8541 6114 10808 132 7760 991 
272,25675 4512 24075 19564 15877 12755 19401 9438 7202 18293 
273,2426 23154 9555 7991 6734 17156 23141 16906 13711 10908 
274,24770 17517 8318 25167 658 8427 14917 12223 16499 5272 
275,7487 17860 4296 11748 604 25675 15013 23391 10586 22410 
276,20819 15898 2306 8153 17926 18727 23042 21391 3694 8399 
277,5717 12341 18190 9284 6662 13541 18114 15335 23536 19114 
278,11979 24420 1441 13438 15959 7117 14339 15379 10784 2631 
279,6938 24098 10604 9859 12579 1103 17199 19961 3577 7728 
280,15231 23403 25621 17004 19068 2154 10228 1916 10157 15013 
281,2333 12061 23711 21854 13541 2996 2300 18190 10786 23536 
282,23071 5223 16711 9703 3810 5399 15550 23908 9542 15724 
283,4620 18190 5717 15327 23536 2333 15335 8285 6088 2432 
284,4502 9819 25407 14684 15754 18419 15898 12214 15234 4257 
285,13865 15234 7109 25886 6743 15196 23749 15903 12789 20524 
286,1863 12061 13628 10184 24970 6491 21185 7266 3778 6923 
287,25305 1684 24200 21081 17369 5933 16875 8537 13911 4652 
288,9234 8742 8436 18878 7920 25855 15930 8220 3086 25636 
289,3527 17768 10566 14760 10839 11702 24218 17675 24546 4229 
290,471 24962 18803 10784 18980 1739 6279 14339 14248 20083 
291,4787 2579 10865 13885 22847 22161 12808 25868 15415 17464 
292,7333 23689 17546 15658 12698 17187 19402 5703 8216 18498 
293,10980 22754 6867 15473 9508 25028 21095 3439 12232 9753 
294,23796 17036 21667 23450 22040 1361 12702 9876 4590 25672 
295,8784 1808 18311 23783 2729 15656 9477 2755 2936 16048 
296,25407 19089 15691 9555 7494 16630 23600 20095 23154 22445 
297,11702 14104 16011 12661 19563 18556 2219 12230 18547 12087 
298,20308 18512 9829 10820 23109 14684 8769 1112 23833 4825 
299,14436 8919 19427 24661 10053 20945 22159 15542 13304 16856 
300,25407 20367 14356 7468 10226 491 13052 19715 21135 15524 
301,19709 12409 20095 17723 12119 2665 16630 19480 22121 24075 
302,1378 25903 6926 10789 24405 8678 21890 6088 24764 16996 
303,7144 18636 4118 17546 22075 19973 9531 5857 25712 10397 
304,8704 11687 14291 23481 13797 8544 21552 22511 23600 1669 
305,23258 9284 8686 3255 18190 11716 23536 5717 3835 17552 
306,11357 13686 15993 11305 3905 1566 3968 1097 14253 14406 
307,6600 14038 18838 17525 15497 24945 1170 18753 24415 21371 
308,13541 2333 2868 3983 16560 18190 15235 21464 13384 10364 
309,25228 9179 520 9813 19783 14006 7246 14744 25195 23849 
310,20657 19379 16176 24877 25071 19382 22445 8431 21362 23375 
311,22548 8709 3037 459 16172 18793 24958 20300 15559 10847 
312,5717 18190 15327 9284 13837 3835 13541 15335 921 16112 
313,22554 25675 924 24075 22750 6294 25046 22128 6521 1789 
314,11702 22313 4025 25458 22622 21248 20212 4602 1912 12114 
315,6088 2333 5717 13541 1863 11792 18190 10450 9315 2996 
316,11532 24862 17331 13962 13226 10542 9297 9573 19175 14906 
317,10009 7235 2333 16503 2468 15750 19114 19295 17707 4947 
318,1121 2327 6850 14719 15601 25564 23661 4498 22378 10740 
319,3631 3506 23737 10161 17020 6359 22489 3660 18305 13882 
320,679 6446 12601 25738 3812 21042 15691 3198 19852 25407 
321,13494 20163 17145 24675 11952 21802 25281 11597 9884 12740 
322,24857 10340 21596 5291 21865 10552 15595 25044 2616 3981 
323,24014 12413 7450 14684 19213 890 14416 19287 19355 2040 
324,15899 2639 2401 22158 10620 20 17169 10766 8990 9620 
325,359 8395 20347 17637 20345 2835 17856 19874 1572 11242 
326,8231 18241 4171 21942 19843 25718 14509 10869 21142 14389 
327,17925 9645 24929 3010 6505 20438 17290 8787 8092 23270 
328,15800 22079 7946 22010 23895 1162 18899 2492 24874 24550 
329,11832 14684 18512 6316 19874 22652 16388 18419 9036 14534 
330,10269 9438 22554 12061 5942 10786 9851 18293 25260 1196 
331,23749 5187 2286 14057 25271 16489 12271 23197 24269 3705 
332,20290 12273 14978 24075 12710 2197 21552 11265 20807 6760 
333,11792 5717 18190 6088 4620 9284 9218 24075 10450 16805 
334,21733 15197 14189 4218 15663 18486 9168 11723 3994 11467 
335,9851 11792 24075 25675 2333 6088 8811 9029 15459 23536 
336,19874 16538 14684 10337 18243 1910 5994 18512 4888 13798 
337,18398 10707 11307 21733 2275 14189 21081 20828 24200 14920 
338,22118 16832 19683 19824 20201 1296 12343 14744 15469 24180 
339,9733 24070 11348 17111 6691 4980 14126 4941 11340 2092 
340,19874 24711 2459 17637 8395 16324 359 4707 14684 17556 
341,7775 15741 25693 15053 6599 893 2928 25739 22831 10025 
342,18190 19588 9284 9315 10900 9176 12061 9029 12341 21732 
343,2669 20658 15144 24202 23795 7587 15973 12849 24338 9679 
344,11871 5084 18494 21139 17720 13497 12454 592 21674 1547 
345,5549 681 5025 13294 3422 7111 9066 20404 17707 17104 
346,5078 23992 2835 16324 359 1572 8395 20347 6082 21428 
347,16873 8229 7981 17664 10994 5815 25741 7112 2067 9819 
348,16365 19631 15124 4502 14684 25201 2854 1714 15363 19874 
349,13418 10437 4222 14769 13403 13109 292 18042 13138 14207 
350,3660 4413 24898 25096 20335 13972 7653 11287 13748 15939 
351,8203 16122 17796 16387 24063 15161 7817 21797 18756 4576 
352,2333 18190 15459 9591 23536 12341 4620 5717 3983 22646 
353,13797 8251 14291 23600 19480 20095 9339 19709 7601 16630 
354,24603 17160 10990 7335 18165 623 25648 5593 16180 12730 
355,11340 12050 4980 25407 8316 8309 22651 9322 11991 2426 
356,8987 15993 19220 7311 11305 25675 1097 23832 16467 16849 
357,3631 23737 17680 11721 13858 4737 25717 22438 3188 1042 
358,15830 8544 8524 5119 18619 20496 14327 8945 773 5717 
359,14684 12214 4502 24355 11812 16587 16365 1176 5581 14626 
360,17517 12552 4588 10403 21222 15234 15903 7517 17188 25918 
361,5406 7898 16865 15892 23460 4928 4833 10329 3249 16348 
362,502 9060 3497 5469 3744 17541 25414 13887 2995 8337 
363,22858 13693 23444 1422 18909 16218 1731 16129 8678 129 
364,14418 22359 9050 13541 24764 1378 20130 6754 21982 22003 
365,3037 5032 497 9769 4936 15559 7611 8682 15910 20300 
366,115 267 2049 301 17787 2236 5803 17866 15104 11535 
367,23109 11925 914 7869 13485 12238 4825 7910 3588 1907 
368,9438 10269 22554 11623 5942 16934 17130 12061 10786 1959 
369,18984 5522 19089 20095 8431 17723 24209 21381 7494 8894 
370,15908 24964 12918 1185 6134 14418 24764 7419 6551 14245 
371,8796 23523 9708 12885 16225 21413 1728 21072 10628 18088 
372,4620 23536 2333 13030 2868 21854 9284 10450 10788 22646 
373,17753 12638 21031 7873 21245 17196 20025 7710 4643 18083 
374,13319 12191 5381 24513 574 15071 3197 10057 12087 19614 
375,3788 2679 10076 2426 2001 484 21061 24862 13226 14906 
376,17230 3863 9186 10775 1904 21552 8560 9116 23230 18947 
377,2665 7494 20095 20146 17723 16630 19709 24128 19480 3165 
378,13552 913 4781 18886 13328 23975 2422 14300 13573 3044 
379,3744 21061 14141 8986 8337 15572 4973 588 21558 8143 
380,10594 9555 23154 10834 15691 8316 6734 18392 6327 1583 
381,21527 6760 5562 4504 6239 21680 23628 22858 24153 15006 
382,7553 25675 17860 16425 23888 8491 7127 25260 11340 5525 
383,9438 16890 7495 12061 5374 3849 9295 22554 7506 23799 
384,11730 23909 19910 11687 8544 14291 25873 21552 19089 17760 
385,23824 14039 18399 15421 16241 25013 24014 20777 15207 11275 
386,19977 21147 3392 25730 13713 1136 2964 16069 10745 15984 
387,25554 17592 13540 1282 2308 2341 139 5887 15271 16758 
388,23774 2118 13503 25596 15214 7583 13149 2761 11533 5952 
389,23154 2426 9555 10594 10834 7991 17156 18392 6734 16906 
390,11658 18930 19480 23600 20095 7494 14291 12409 11091 5522 
391,7985 24423 23242 20754 18448 8890 25268 1210 9438 18095 
392,20986 21510 8242 11604 16465 5244 23184 17369 4768 11467 
393,21304 7829 14405 14684 9650 9260 10073 11832 20308 7732 
394,21030 12612 23397 2811 14291 17865 19981 7075 8538 25740 
395,23537 20935 8894 7736 4147 2236 22445 2945 8051 7082 
396,2995 13169 12227 24170 18859 13508 11772 3200 16728 16641 
397,12662 14354 16353 20325 5186 5218 2426 11205 18499 9606 
398,2798 20963 21409 15224 23405 12381 4184 24333 17908 20203 
399,5952 11533 15169 19875 8860 4366 6708 3737 13503 19092 
400,18245 4384 9398 8350 7850 1329 16717 5317 19982 8680 
401,1863 8544 9591 4966 22128 18293 2996 20711 11384 13120 
402,12488 1151 12162 1236 24138 21373 8123 18312 19150 10284 
403,19976 13433 25801 4502 8430 22467 17313 17477 2531 5542 
404,22473 14593 15191 5859 14350 11356 7338 4858 21493 22000 
405,14684 4502 19874 6612 5581 12018 10418 19879 18419 11634 
406,14539 5844 2729 25549 15289 2274 12364 8396 18987 4015 
407,25675 10269 22554 4234 3663 9438 4765 19113 14130 8385 
408,19163 3657 25491 9113 17573 4393 10578 2134 9533 562 
409,17205 20979 17418 16790 11755 12421 6434 11882 4232 20069 
410,16177 17743 22790 14727 22628 492 22662 25737 1329 9398 
411,16630 8097 13797 25814 20095 11948 24781 19480 19089 12914 
412,8097 24577 12914 16394 25407 20508 17070 15234 17621 4257 
413,7266 13628 14385 16552 12801 8560 22645 18586 4940 24970 
414,10269 9438 5942 610 25491 19114 12061 25675 3469 11792 
415,24075 15537 5063 4686 2109 20807 18870 21382 2060 275 
416,3774 5771 1164 3345 19764 2663 8905 8353 11326 22695 
417,5078 17133 9779 927 16241 16301 2113 2831 2459 23844 
418,14684 4502 11672 19874 11737 6135 18512 1714 24355 8769 
419,9591 18122 14385 1960 25682 6240 12801 13628 7108 3009 
420,25235 19507 5447 14157 11623 24839 23975 1413 13353 9520 
421,1702 16726 4184 7053 15224 23405 20203 20963 9294 17908 
422,13283 14619 3329 19929 16088 7834 13492 7465 13899 14159 
423,9591 8544 22511 4966 11452 8560 24410 7639 4940 8920 
424,20308 1714 15363 18419 11832 22653 8808 6612 7585 8430 
425,1863 22511 8544 11868 7639 22804 1747 15327 21464 21552 
426,5815 8396 22891 17370 14017 592 14539 12454 18714 10994 
