user_id,item_list
34,1959 1917 21671 12124 23324 1700 19717 8881 25815 377 
35,9620 11830 8914 5474 22023 12844 24445 3701 24948 9782 
36,25407 2426 15691 6734 1583 16928 22848 16906 23141 9701 
37,1008 22404 3647 21563 7453 24075 19480 1639 2932 7053 
38,1863 25846 8560 21062 12061 7266 4940 21799 13628 14385 
39,2220 21872 23816 9221 24122 10134 4554 21772 18372 6139 
40,24075 22554 10035 25407 16630 8097 5044 22445 9438 23189 
41,6599 24422 17225 1682 17322 14266 14846 3417 9723 22100 
42,20553 18930 6612 24070 18512 4502 20321 722 13355 20544 
43,12696 8256 20040 12770 966 15536 8134 8818 8366 1184 
44,17470 20520 19886 23324 5093 7418 1413 17374 11576 25185 
45,16948 19487 17723 11658 19089 19525 24128 2665 6813 7896 
46,23536 11792 19114 13541 6088 23711 15459 18190 4620 3983 
47,21912 4032 19326 16124 4738 16998 6369 18852 19281 7993 
48,4781 13552 16893 14867 13178 24985 5284 14684 14484 21071 
49,12585 25253 4302 18549 5787 9646 23846 24664 13409 24940 
50,2426 9555 10594 7991 12818 1583 10834 6734 7727 23141 
51,24075 25675 22554 12061 10845 942 18293 5942 4957 561 
52,13194 20199 11449 14767 22056 7223 23510 5609 24270 25009 
53,20497 17874 17627 1273 11115 22126 23761 17697 10488 11134 
54,3803 25675 19401 20439 19564 7202 22554 16420 18293 17706 
55,15562 2122 21686 22816 14009 19786 678 4064 13842 7934 
56,11741 11987 3668 3140 6267 2910 5413 16878 4638 11957 
57,25656 11378 6049 2390 75 24791 2436 25541 24759 18076 
58,1259 10951 306 5930 3913 6412 18022 6047 5495 22324 
59,11223 8531 9005 23950 6544 8841 10803 2846 19668 11867 
60,16843 3527 762 12483 13810 14314 14231 21952 25458 175 
61,9782 10653 24747 24579 20334 14378 21236 6446 3742 3766 
62,11527 10311 12759 16394 12914 23895 12214 5952 24378 8097 
63,13424 21051 13231 8654 3456 7940 5905 2760 8558 24797 
64,23741 20458 1814 388 5810 15350 17821 21106 3885 14954 
65,4682 16850 2182 22140 18959 8081 1628 1974 16416 20411 
66,2533 7650 19089 16083 12061 24075 10269 11091 19480 8431 
67,17668 17451 14203 16743 9615 4203 4556 22674 9826 570 
68,6088 18190 2333 3983 11792 5717 4620 23711 14373 23457 
69,25697 21410 24649 21573 15249 11739 11004 24800 14893 24287 
70,4390 4588 6913 11281 551 4828 8122 8990 14356 13081 
71,17565 11064 5094 17400 13660 18101 24070 15244 4859 21349 
72,1863 2996 19094 21552 24340 22645 4940 8920 13541 11792 
73,22750 15915 4675 18293 5185 16394 4502 18419 22128 8712 
74,1608 14104 7152 24546 22172 18502 18556 22622 23624 5180 
75,20108 8251 9339 19910 11072 7639 19480 11730 21552 4927 
76,17877 25407 3396 2426 6146 15196 16577 15903 10834 23154 
77,3941 485 8610 13263 10448 4272 18980 4046 21108 20083 
78,20431 25030 19114 2868 18190 15327 9111 18872 23036 11521 
79,10269 5284 9438 341 14964 24985 25675 21071 5942 13433 
80,21652 1001 25538 11064 21517 1449 12035 24092 21783 4093 
81,9851 24075 12061 10786 20532 2289 25068 922 19393 12742 
82,10785 24075 22524 17024 707 5934 23427 8930 8621 24472 
83,2426 9555 23154 16928 10594 1583 10834 7727 17156 13711 
84,20496 9851 4620 7639 10191 23127 141 13219 23711 24410 
85,23774 11533 3580 2478 20863 8860 13503 24278 25596 8984 
86,6446 16779 15161 8955 3720 23039 7389 4860 16247 7630 
87,2001 6446 23468 21021 2888 23651 1303 16577 18798 19340 
88,9851 9438 10269 8811 22554 18293 7202 19401 23711 3803 
89,11785 8070 3701 22716 21236 5961 23920 25365 9352 7686 
90,5717 4620 19480 9851 2333 921 22804 12550 19089 18190 
91,13020 22592 16758 11848 14020 1283 24475 19315 16617 25419 
92,2665 12409 16630 19480 17723 20146 19709 7494 20173 14291 
93,19152 10269 19864 6835 25675 13018 3513 10812 9438 5116 
94,13030 11792 3599 14373 23127 11190 19114 3983 22483 21854 
95,14413 11339 8593 5447 19291 7820 9526 21264 10380 2216 
96,8529 9190 3613 6698 2995 23331 5218 19626 19891 4943 
97,12554 19874 4502 24355 18419 5157 13850 20308 19429 20553 
98,19874 24355 4502 17668 8406 20308 17838 19879 16394 5723 
99,7839 9135 25209 19007 11623 18547 377 6718 17130 3527 
100,11112 8081 15207 1185 16218 1008 24014 1409 17197 18345 
101,4201 20325 18890 22554 7511 21297 15788 5452 9297 1994 
102,10956 15842 19193 10922 5385 6136 13057 12713 10140 22484 
103,19781 19704 867 11067 17065 18380 14715 3668 8544 3348 
104,10581 22653 19874 14684 24355 14158 20308 18512 19480 22467 
105,942 7260 2174 103 18293 13720 8840 22750 15790 12753 
106,3674 275 15041 23299 22244 2641 22356 20160 4254 16281 
107,1863 7266 8786 24900 17064 9438 13262 11745 13324 5965 
108,22121 18544 14378 173 24747 3539 22335 23688 6110 14356 
109,10162 7363 484 13226 7049 4664 2679 20688 19799 19340 
110,15196 14554 21633 3975 5150 6830 17218 3848 20841 946 
111,24546 1205 2005 24545 6 16693 9444 18016 7839 21248 
112,5292 13414 14568 16022 429 4550 21641 7534 18679 22983 
113,23723 16987 15563 5574 10328 12158 453 24655 13424 8558 
114,14100 7455 25880 4194 17317 11011 11260 9125 20499 12042 
115,13615 13831 24075 22554 19792 5154 21260 25779 7944 9438 
116,19602 15364 6297 2814 16620 16591 25639 16164 12721 1984 
117,17803 2017 25863 3073 2259 3949 1250 12950 21298 15926 
118,23086 10311 11527 12162 1151 6496 7350 24378 19150 7538 
119,4502 19874 20308 14236 14684 4915 18541 25862 3562 1714 
120,24355 1258 5886 24481 18987 12187 19879 12722 4502 16241 
121,24075 25675 25858 2536 5250 5942 18576 10269 17281 22554 
122,16203 5950 15739 22969 22024 23802 9175 25317 16257 8202 
123,21061 8337 4147 7260 15572 25407 1384 1869 3630 13887 
124,22646 2333 5717 18190 2868 2090 13541 23536 4620 23711 
125,4257 6502 828 20964 7753 17668 25 23221 21295 6591 
126,19434 17931 14317 7702 21039 7552 2895 478 6101 479 
127,18211 16570 10085 843 17629 5256 17576 24387 677 1496 
128,9851 10786 10269 25675 9438 1863 15034 8811 23711 13118 
129,14045 4619 1181 13284 604 3736 22423 10174 10994 411 
130,24546 16124 21248 175 3527 11702 9463 25526 8805 3463 
131,5713 24585 3916 4707 10507 15723 14403 18868 7538 22890 
132,21927 8712 16187 9008 9948 12597 8863 11701 2232 11737 
133,11536 6194 6770 21631 22864 11159 14571 18527 5667 22862 
134,12830 19035 4468 17383 16577 21037 14328 3881 1302 12668 
135,4302 16447 9646 24940 23846 25440 7544 20220 14638 17276 
136,18288 3911 9529 11226 18265 13433 24546 24909 8292 16981 
137,16726 3579 13373 23405 4184 7053 2798 9294 21409 12381 
138,10980 18790 21095 7885 22754 8908 17162 23258 24015 16901 
139,10391 4463 9347 21064 7012 2426 18837 22102 2491 8472 
140,13433 19114 15076 3176 7473 9045 5577 25922 8626 8733 
141,17637 5078 14684 2304 21857 14386 11083 20308 11700 1205 
142,9851 19480 20146 16630 23600 10269 13118 25675 20095 2665 
143,24891 177 11584 4023 19855 19621 1478 15118 14889 18388 
144,19089 19631 20191 2854 16365 12409 19709 16630 7494 2665 
145,22845 4100 8587 9591 2199 13612 25682 3045 25801 14781 
146,24075 5942 25675 22554 15564 12061 1888 13118 10786 19308 
147,3497 5930 14141 588 19769 16880 20422 21061 21712 19070 
148,23154 25407 2426 10594 7333 1583 9322 5607 8316 13381 
149,12734 12061 5717 10786 21653 23666 21552 5119 19480 12056 
150,6198 17723 19089 23189 23600 19709 24128 20146 3165 20095 
151,16524 18037 6546 10494 19040 19480 23481 11687 2451 23784 
152,1830 1175 8828 7175 14481 18263 13902 7635 16537 14913 
153,15182 16263 9118 14536 22684 16283 9195 11916 20210 18412 
154,19961 9859 24098 24660 1225 9140 18484 17320 18839 20966 
155,13014 24075 25927 2694 24694 24446 5717 14857 4620 20496 
156,25407 10594 23154 15691 9555 2426 2492 1583 10834 3230 
157,24687 11701 7585 9209 11285 4143 4794 5563 18317 9475 
158,15196 1175 5150 3261 18367 2388 18951 15686 17546 24297 
159,22151 20919 7030 23844 3133 4447 16871 3987 14723 16308 
160,6047 3913 12601 4871 21355 22731 10951 18924 306 1022 
161,3827 414 17488 16978 12574 25922 15446 19250 333 20779 
162,22128 3415 13004 3473 18293 11714 22750 20363 24751 1189 
163,25197 11832 14684 5907 20366 15982 2678 14641 19970 11287 
164,17819 4549 11535 2492 14706 25407 8719 8322 8089 4878 
165,5717 7639 21552 12061 11072 9007 11792 4620 23127 8524 
166,20858 18175 5256 13008 12553 16075 3666 21763 1648 14163 
167,6878 22848 2426 22651 10908 11991 5108 10834 13136 13711 
168,3030 13823 23364 18138 2220 25272 25418 24987 2515 24025 
169,25407 7494 15691 2426 23154 16906 10594 10834 1583 7991 
170,17951 20863 5952 4366 16402 22801 8147 9913 20633 2761 
171,4512 23424 9680 19401 22359 25675 7202 10789 12923 12293 
172,19781 11731 2344 19114 9243 21975 10514 11792 17065 24908 
173,17209 9322 2426 9733 25407 13711 11533 20863 25675 12050 
174,17511 10245 25407 4861 13928 6973 5438 2426 3264 13294 
175,5756 20626 2507 17824 16667 13374 11747 25517 12305 4539 
176,6004 21854 2300 23127 15327 18545 24575 13030 10885 9315 
177,25407 6734 10594 21920 17143 9555 1583 10834 19655 15691 
178,8251 22657 8704 23909 6599 722 7639 5735 15328 25934 
179,16954 7872 20894 25128 6500 8304 7665 20977 24484 22402 
180,14876 10865 2579 2597 23832 4156 12621 5467 19955 25306 
181,19480 13797 8251 19089 21552 23600 19709 13352 4927 14895 
182,17517 15903 19973 5641 3261 22075 12223 8427 5272 25771 
183,19709 23600 12409 17723 23481 7494 6198 20095 3165 5522 
184,7823 15749 23851 16394 16588 2400 9683 20651 3385 21512 
185,5250 4198 14018 653 21255 7607 14084 25204 15809 4500 
186,3264 2105 22759 736 7742 5289 16394 17877 16587 22798 
187,10747 1254 2825 8432 4072 4503 11593 19518 18774 18515 
188,9017 24577 11748 8649 5824 11823 1095 6454 23895 11947 
189,16772 25407 8097 5044 15691 17229 19750 2426 9555 12466 
190,23154 25171 6734 5 25407 10594 9555 8316 5108 666 
191,13690 6897 18806 8691 22508 13202 14821 23698 1026 19608 
192,24093 8304 15764 17820 5412 24109 4803 57 3997 6246 
193,3656 24243 14356 484 17013 11848 12601 10592 4909 7435 
194,1538 11367 1110 24753 12060 13348 11426 18259 9137 24566 
195,10020 21011 23051 18503 6145 16703 7030 22151 2521 23648 
196,10917 8375 3921 16210 15274 3497 18654 8131 2786 25367 
197,18758 22075 17586 5272 7268 6960 16266 13388 8427 10037 
198,6088 3983 22646 15459 23536 2868 4324 22359 2333 9050 
199,8249 15234 25918 7450 15013 11121 6446 10332 964 4028 
200,23244 7494 1432 5491 13415 11802 19666 20083 6865 6069 
201,19089 20146 1634 24355 19480 17760 6329 4112 19709 16630 
202,868 4341 25575 25063 10175 14172 6264 24586 23935 17407 
203,24444 8987 13686 3968 11305 19161 14253 4289 14406 13867 
204,12061 9851 21972 24075 9591 25675 8560 1863 17225 3574 
205,23536 2333 18190 21854 15459 3983 11792 5717 23711 8920 
206,12567 13003 14695 13688 7992 18380 19120 20952 563 2333 
207,6239 23628 8158 15006 25740 6760 14019 5298 18927 13311 
208,20083 19908 10784 471 5491 6865 4487 13415 15959 11869 
209,19874 18419 4502 24355 16538 17668 15754 15982 24014 10418 
210,17908 2798 7016 25034 9500 20915 9636 8392 12093 14190 
211,7836 13051 6380 24865 18979 19217 2210 12236 8059 10688 
212,7720 4728 19089 9130 9637 23550 7063 16705 2448 12409 
213,15009 24515 25503 2720 7303 16862 1050 4987 18463 11876 
214,24075 10269 8531 9401 5942 11223 11960 17723 11516 15419 
215,7709 8676 15925 1479 23280 5882 8875 21947 1191 11858 
216,19504 6510 7012 18644 9304 12874 5763 23398 6014 12700 
217,16966 3348 16901 562 8374 9284 11741 14593 1785 3255 
218,11334 21493 5150 9602 10766 19480 15196 19010 25837 21730 
219,8709 18793 497 9662 8682 23328 9769 12048 9716 4936 
220,24075 9438 22554 10269 12061 12923 18293 15564 9851 24894 
221,7939 16534 20344 15988 7646 10570 1124 13298 18108 11246 
222,14684 4502 20308 18419 10418 17668 5581 7883 19879 6612 
223,9003 13562 7167 20605 10455 8982 17149 24160 22190 18332 
224,19340 2485 3788 15795 15645 23922 2679 23902 693 22949 
225,18117 14362 23255 25407 16772 6789 15954 7011 18654 24143 
226,769 22717 23506 21483 8193 20424 4492 13019 12712 14585 
227,8823 9008 12304 15124 16633 9260 20033 4235 11737 8849 
228,8097 19631 2854 20191 16365 10923 8719 12630 6549 24577 
229,20613 20637 23997 10188 16222 891 17248 17076 21169 12083 
230,711 6097 7069 10698 2615 21574 7946 22475 20734 9904 
231,24075 22554 9438 14811 19928 20988 18293 5522 10786 11441 
232,1457 11792 20166 7405 9533 18872 4684 22060 8223 16657 
233,3577 9859 14666 5862 25871 10569 16645 17721 21024 16902 
234,10951 306 3913 20987 5930 16577 11197 11354 8481 6936 
235,22295 23659 21042 25416 14328 3701 1022 1687 13280 7447 
236,6088 15459 22359 22646 14418 13541 22003 9591 14383 12061 
237,17857 8959 14969 24327 14029 214 91 723 14838 11896 
238,18330 5497 6139 21872 20820 16897 16871 5654 4215 17438 
239,10513 6616 22739 21802 9618 13756 11597 20911 25281 18799 
240,17819 24577 1064 6274 8097 588 4696 10730 7271 11991 
241,25308 3782 10002 21780 1211 3266 19123 14344 8179 6121 
242,1397 10592 15275 20644 7487 8545 24326 25675 9060 7464 
243,9911 5907 1055 18858 23542 5251 10166 19970 12772 11832 
244,5078 25675 24075 14684 9438 13721 8395 4502 18293 11898 
245,5487 1785 16112 3255 999 9284 7885 23536 3835 3668 
246,2426 1583 10594 7991 12818 6734 18392 17156 5044 10981 
247,7816 3529 16910 24230 22218 6294 17736 22750 12959 1366 
248,281 656 1771 15929 8367 22520 7728 5003 8425 13522 
249,19089 18984 17723 7494 12409 20146 6198 16630 23600 24209 
250,9159 23335 14382 626 23722 19653 9857 6348 8239 12719 
251,13128 19526 3613 9190 17828 18501 8529 6320 22554 561 
252,24199 8118 10347 24546 5302 8401 22756 10380 11055 22817 
253,4605 17114 1712 13552 10289 4115 3195 8819 5284 18760 
254,9438 25407 25675 23223 5942 11038 22554 15564 12061 11469 
255,4559 3667 11876 14006 11603 12865 8013 11534 21757 12522 
256,9236 16126 4331 3636 13290 19393 648 17022 11129 12377 
257,2426 14684 9555 4502 7727 23154 12818 10594 15754 24355 
258,11618 25430 23600 16630 21595 12409 19709 20095 13403 4956 
259,16324 17637 14386 6652 8395 15651 10062 8971 11022 19344 
260,25407 6734 9555 12050 18392 10834 10792 1583 10908 16906 
261,16301 7030 19577 3281 11855 13499 5776 5324 9293 4447 
262,2441 7932 8492 19792 468 6222 20554 25733 7506 20979 
263,19857 25711 11645 23801 18949 10017 14396 15703 21297 5132 
264,24355 18419 22653 20308 10418 5581 17668 1714 11737 7883 
265,4543 12061 10269 13949 24075 10133 4836 23859 16207 9693 
266,8545 15394 13490 5475 16925 3854 7917 15788 7449 25170 
267,18486 21733 16460 3127 13126 19296 14189 4002 13652 14282 
268,23468 2426 15691 9555 7049 23154 23141 6327 10834 12818 
269,16188 20673 5044 5646 636 4880 3165 19089 8785 16716 
270,21854 2333 13541 23536 11792 7235 4254 23299 9218 9284 
271,9851 773 6955 25693 991 23568 10786 10186 2724 7992 
272,25675 4512 19564 24075 15877 18293 7202 12755 10301 19401 
273,2426 9555 23154 7991 17156 6734 16906 23141 18392 10908 
274,24770 17517 8318 25167 658 16499 14917 19402 12698 8427 
275,7487 17860 11748 4296 15013 604 23391 19333 10332 11918 
276,2306 15898 20819 8153 23042 17926 8399 21391 3694 8851 
277,5717 12341 18190 9284 6662 13541 18114 23536 19114 2333 
278,11979 24420 7117 14339 1441 10784 15959 15379 15022 13438 
279,6938 24098 9859 1103 10604 17199 3577 19961 12579 5217 
280,15231 23403 17004 10228 25621 19068 2154 1916 4502 25483 
281,12061 2333 23711 13541 2300 21854 23536 18190 12341 23457 
282,16711 5223 9703 23071 1810 11153 23908 15550 5399 3810 
283,4620 18190 5717 15327 23536 2333 15335 2432 23457 8285 
284,4502 14684 9819 19874 18419 15898 15754 25407 4257 16394 
285,6743 25886 7109 13865 15196 15234 15903 23749 23804 10214 
286,1863 12061 13628 9851 21741 22359 6491 773 7266 21185 
287,25305 1684 24200 21081 17369 13911 5933 24304 8537 5188 
288,8742 9234 12192 7920 16312 8436 18878 25636 16174 11243 
289,3527 17768 10839 14760 10566 24218 24546 17675 11702 13504 
290,471 10784 6279 24962 18803 18980 14339 1739 14248 17802 
291,2579 4787 10865 13885 22847 22161 12808 15415 25868 17464 
292,7333 23689 15658 17546 5703 19402 12698 17187 18498 8216 
293,10980 22754 6867 4620 15473 9753 25613 9508 12232 14864 
294,23796 17036 21667 1361 22040 12702 4590 9876 25672 23450 
295,8784 1808 18311 23783 15656 2729 9477 2936 16048 13708 
296,25407 19089 15691 9555 16630 23600 22445 7494 11295 12409 
297,11702 16011 18547 12230 14104 12087 18556 10573 19563 5937 
298,20308 18512 10820 23109 14684 9829 8769 23833 13090 10129 
299,14436 8919 10053 13304 19427 24640 16856 22159 20881 15542 
300,7468 19715 20367 25407 7405 2643 12102 22031 25171 10918 
301,19709 12409 17723 20095 2665 16630 12119 19480 8894 23481 
302,1378 25903 6926 10789 24405 21890 13009 6088 20802 14522 
303,7144 18636 4118 22075 19973 25712 17546 9531 13134 5857 
304,23481 14291 23600 8544 21552 19910 11687 13797 8704 17723 
305,23258 9284 8686 3255 18190 5717 23536 11716 15327 3835 
306,11357 13686 11305 15993 3905 3968 1566 1097 14406 9679 
307,6600 18838 3639 21371 14038 4620 3868 24945 5845 18556 
308,13541 2333 2868 3983 18190 21464 16560 21854 15459 9029 
309,25228 9179 25195 19783 520 7246 7659 14744 23849 15009 
310,20657 19379 25071 24877 16176 19382 23375 9554 24883 24679 
311,22548 8709 459 18793 3037 20300 15559 10847 497 25676 
312,5717 18190 15327 9284 13541 13837 3835 15335 7849 2300 
313,22554 25675 22750 6294 22128 25046 924 24075 1789 1398 
314,11702 21248 22622 4025 22313 6 25458 13810 4602 377 
315,6088 2333 13541 11792 5717 18190 10450 21854 1863 3983 
316,11532 24862 17331 13962 9297 11393 10542 13226 4877 13013 
317,10009 7235 2333 2468 20496 19295 15750 19114 5717 16503 
318,1121 2327 6850 14719 15601 22378 23661 25564 24285 920 
319,3631 3506 22489 20192 23737 17020 10925 6359 18305 10640 
320,679 12601 6446 21042 25738 19852 4351 15691 22121 3812 
321,13494 11952 21802 17145 20163 24675 11597 13756 15330 25281 
322,10340 3981 21596 25782 11828 24857 25044 5291 15595 99 
323,24014 14684 890 12413 19213 7450 19355 2040 18419 20669 
324,2639 15899 2401 22158 10620 17169 11682 10766 20 4021 
325,359 8395 17637 20347 20345 2835 19874 16689 5359 11068 
326,8231 19843 25718 18241 2791 6734 10869 10503 21142 9021 
327,17925 9645 24929 17290 23270 20438 22163 8787 8092 6505 
328,7946 15800 22010 22079 19948 10792 1162 18899 23895 2492 
329,14684 18512 11832 19874 6316 18419 16388 14534 22652 9036 
330,9438 10269 22554 5942 12061 10786 9851 18293 25260 3803 
331,23749 5187 2286 14057 24269 23197 25271 5200 19415 6475 
332,20290 773 24075 21552 18531 14978 12273 14291 12710 8538 
333,18190 11792 5717 6088 10450 4620 9284 9218 19114 16805 
334,21733 14189 9168 15197 15663 4218 3994 18486 11467 11723 
335,9851 11792 24075 25675 9029 2333 5717 21854 23536 6088 
336,19874 16538 14684 10337 1910 4502 18512 4888 12894 18243 
337,18398 10707 21081 20828 25708 21733 14189 24200 10747 21674 
338,22118 16832 19824 19683 20201 12343 20667 15469 24180 11086 
339,24070 9733 11348 17111 6691 4941 12050 2092 11340 7547 
340,19874 24711 8395 17637 2459 359 4707 521 1801 10438 
341,7775 15053 15741 2928 22831 22807 14414 6599 893 16220 
342,18190 19588 9284 180 9176 10900 9315 2333 12341 13541 
343,2669 20658 14253 15144 9679 15973 6864 11357 23795 6371 
344,11871 5084 21139 4502 21674 18494 8295 3901 592 17720 
345,5549 681 5025 20404 3422 13294 9066 7039 17707 7111 
346,5078 23992 1572 6082 20347 16324 359 8395 15697 18311 
347,16873 8229 5815 17664 10994 2067 25741 7112 7981 25219 
348,19631 16365 15124 14684 4502 25201 2854 1714 15363 19874 
349,10437 13418 4222 13403 13109 14769 18042 292 14207 12362 
350,4413 3660 24898 25096 13972 13748 15939 8123 20335 4064 
351,8203 17796 15161 16122 16387 24063 18756 7817 4576 10253 
352,2333 15459 18190 23536 22646 5717 12341 3983 2868 9591 
353,13797 23600 8251 14291 16630 2665 19709 20095 19480 14895 
354,24603 623 17160 10990 25648 12730 7335 18165 9113 9111 
355,11340 12050 4980 8309 8316 25407 22651 9322 14211 5 
356,8987 15993 7311 11305 16706 1097 19220 16849 21612 7964 
357,3631 23737 11721 13858 17680 17625 3188 1042 11427 9192 
358,8544 5119 20496 15830 8524 5717 14012 477 6782 18619 
359,14684 12214 5581 16587 11812 1345 24355 21067 4502 15152 
360,17517 12552 4588 21222 10403 15903 17188 11513 15234 5044 
361,5406 7898 16865 15892 23460 4928 4833 10329 3249 16348 
362,502 3497 17541 5469 3744 13887 9060 21343 1968 6765 
363,22858 16218 1422 18909 1731 13693 16129 129 12222 10654 
364,22359 9050 14418 13541 1378 24764 6754 20130 22003 21982 
365,3037 5032 497 9769 15559 4936 7611 8682 9662 2767 
366,115 301 17866 2236 25377 24704 11776 4994 24725 1594 
367,23109 11925 914 12238 13485 1907 25574 16794 7869 4825 
368,9438 10269 22554 5942 11623 16934 12061 10786 17130 9851 
369,18984 5522 8431 19089 24209 17723 20095 7494 21381 11091 
370,15433 22359 14642 1185 23452 24964 20802 15908 23504 19312 
371,8796 23523 9708 1728 16225 18088 12885 10628 292 25751 
372,4620 23536 2333 13030 21854 10450 2868 9284 15327 2300 
373,7873 21031 12638 20025 4643 18083 7710 17753 17196 21892 
374,13319 5381 12191 24513 3197 6992 18989 17915 20048 24464 
375,2426 10594 9555 21061 2679 1583 3788 2001 10076 8529 
376,17230 3863 10775 9186 9116 18947 13722 23230 9851 1904 
377,7494 20146 16630 2665 20095 17723 19480 19709 24128 3165 
378,13552 913 4781 18886 2422 13328 13573 6278 23975 3044 
379,3744 21061 14141 8986 8337 15572 4973 1869 502 21558 
380,9555 10594 23154 15691 10834 8316 1583 6734 18392 6327 
381,21527 5562 6239 23628 22858 21680 4504 6760 6673 10182 
382,7553 25675 17860 16425 9339 25260 23888 16574 7127 21525 
383,9438 12061 16890 22554 9851 7495 9295 7506 23799 23679 
384,11730 23909 19910 11687 14291 25873 13352 19089 21552 16630 
385,23824 14039 15207 16241 24014 25013 12019 15421 1925 18399 
386,21147 19977 25730 13713 3392 1136 2964 16902 16069 9901 
387,25554 17592 13540 5887 1282 16758 2308 2046 19054 13976 
388,23774 2118 15214 13503 13149 6440 2761 13741 25596 619 
389,23154 2426 9555 10594 10834 7991 17156 16906 6734 18392 
390,18930 23600 11658 19480 12409 7494 23481 5522 20095 11091 
391,20754 8890 1210 7985 18448 18095 9438 24423 17161 23242 
392,20986 21510 11604 5244 23184 17369 4768 1684 8242 24200 
393,21304 7829 14684 20308 19874 10073 24197 14405 9650 22024 
394,21030 12612 20061 14291 8538 23397 17865 2811 7650 19981 
395,23537 20935 8894 7736 4147 2236 22445 13294 3497 8051 
396,13169 24170 13508 2995 12227 16728 18859 16641 3200 8529 
397,2426 10594 7991 12662 11205 1583 16353 8990 12818 14354 
398,20963 2798 21409 15224 23405 12381 4184 9294 17908 20203 
399,11533 5952 8860 15169 19875 3737 6708 4366 13503 13065 
400,9398 18245 8350 4384 1329 7850 16717 23392 19982 14374 
401,1863 8544 9591 20711 4966 11384 22128 2996 18293 8560 
402,12488 1151 12162 24138 1236 18312 21373 8123 5616 19150 
403,22467 19976 17477 2531 5542 13433 4502 5384 8430 10059 
404,22473 15191 14593 18264 4858 9602 22000 14350 5859 19913 
405,14684 4502 19874 10418 6612 5581 19879 18419 12847 6329 
406,14539 5844 2729 18987 12364 15289 12554 13341 25549 2304 
407,25675 10269 22554 3663 4234 9438 12061 17465 19550 19831 
408,25491 16901 4393 9113 19163 17573 14275 2134 21537 3657 
409,16790 17418 20979 11755 11882 12421 20069 9438 16043 13288 
410,16177 17743 14727 25737 492 22790 22628 16717 1329 22662 
411,16630 13797 25814 11948 19480 20095 24781 8097 22235 12914 
412,16394 24577 8097 12914 20508 25407 17070 7013 17621 15234 
413,7266 13628 14385 8560 22645 16552 4940 12801 21552 19822 
414,10269 23127 9438 25491 610 12061 10786 11792 5942 25675 
415,15537 5063 4686 24075 2109 18870 20807 21382 12061 2060 
416,1164 3345 5771 3774 23360 11215 25386 25240 7659 19760 
417,5078 9779 927 16241 17133 16301 23844 2113 2831 2459 
418,14684 4502 18512 19874 11737 11672 6135 1714 24355 11436 
419,9591 18122 14385 1960 6240 25682 7108 8920 12801 3009 
420,25235 19507 5447 11623 17374 14157 1959 9438 23975 24839 
421,1702 16726 15224 4184 7053 23405 20963 9294 20203 21409 
422,13283 6876 7834 3329 13899 25465 19929 19321 14373 18097 
423,9591 8544 22511 11452 8560 4966 7639 8920 13628 20108 
424,20308 15363 1714 18419 6612 22653 19879 5581 4257 17668 
425,1863 22511 11868 8544 21464 7639 22804 13541 15327 21552 
426,5815 22891 8396 14017 17370 18714 592 5540 12454 14818 
