user_id,item_list
196,10917 3497 681 19985 3921 24383 8131 17867 17314 7925 
197,22075 17586 7268 18758 5272 13388 16266 4118 6960 8427 
198,6088 22646 15459 3983 2868 23536 4324 21464 2333 9050 
199,15234 8249 25918 15013 6446 11121 4257 16521 10332 7450 
200,23244 7494 1432 5491 13415 11802 6865 19666 17723 20083 
201,19089 20146 19480 1634 24355 19709 4112 6329 10496 17723 
202,4341 868 25575 6264 24586 25063 10175 14172 17407 1898 
203,24444 8987 13686 14253 4289 3968 19705 4444 13867 11305 
204,12061 9851 24075 25675 9591 21972 8560 17225 1863 22554 
205,23536 2333 18190 21854 15459 3983 18872 5717 11792 6088 
206,24075 12567 2333 3668 19120 11987 18380 17858 13003 12061 
207,6239 23628 8158 6760 15006 25740 8145 5298 19658 4766 
208,20083 19908 6865 471 13415 5491 4195 10784 15959 4487 
209,19874 18419 4502 24355 17668 16538 15754 15234 10418 24014 
210,17908 2798 7016 9500 25034 20915 9636 8392 12093 24333 
211,6380 7836 13051 12236 24865 2210 15655 10688 19217 23505 
212,4728 7720 9130 9637 19089 22638 2448 16705 23550 11900 
213,15009 2720 11876 16862 24515 1050 8538 18463 25503 4987 
214,24075 10269 8531 5942 9401 773 11960 9438 10220 11223 
215,7709 8676 15925 1479 23280 8875 21947 24735 11858 5882 
216,19504 18644 7012 6510 5763 16353 9304 23398 2715 2995 
217,16966 3348 562 16901 3255 11987 16112 9284 5487 11741 
218,11334 21493 19010 5150 10766 25837 17546 15196 9602 19480 
219,8709 18793 497 9716 9662 13609 9769 23328 8682 12048 
220,24075 9438 22554 10269 12061 18293 9851 15564 10786 12923 
221,7939 19826 20344 7646 1124 15988 16534 7238 22332 20231 
222,14684 4502 20308 18419 10418 5581 17668 7883 6612 19879 
223,9003 13562 7167 20605 7639 10455 17149 1426 24160 24900 
224,19340 3788 2485 15795 15645 23922 2679 23902 5806 22949 
225,25407 18117 23255 16772 14362 24143 24243 1436 15954 6789 
226,769 21483 8193 23506 22717 13019 20424 14585 16799 12712 
227,8823 15124 9008 12304 9260 16633 11737 19631 10522 20033 
228,4203 8097 20191 6549 12630 24577 17668 9615 2854 19631 
229,20613 20637 17076 10188 17248 891 23997 5317 16222 4384 
230,711 6097 7069 7946 12759 10698 21574 25834 2615 22475 
231,24075 22554 14811 20988 14978 18293 19928 5522 9438 13306 
232,1457 18872 7405 20166 11792 13635 9533 22060 4684 19111 
233,10569 3577 9859 14666 5862 195 25871 24875 21024 16645 
234,10951 306 3913 16577 11354 5930 11197 20987 12943 5495 
235,21042 23659 25416 14328 22731 22295 13280 16942 1022 13619 
236,6088 22646 15459 22359 14418 13541 9591 12061 22003 2333 
237,17857 8959 24327 11896 14838 14029 14969 91 21473 214 
238,18330 16897 5497 6139 21872 4215 7114 20820 12945 5475 
239,10513 20911 6616 21802 22739 25281 9618 13756 11597 12525 
240,21920 1064 7271 534 10730 10467 11003 20308 588 6274 
241,25308 3782 10002 19123 21780 11369 3266 6121 1211 14344 
242,1397 10592 15275 8545 7487 20644 9060 25675 6204 22880 
243,9911 5907 11832 19970 1055 24517 18858 25693 23542 16116 
244,5078 25675 24075 9438 4502 16324 14684 13721 14562 8395 
245,5487 1785 7885 16112 9284 999 3255 11716 3835 23536 
246,2426 1583 10594 7991 6734 12818 18392 5044 10981 17156 
247,7816 24230 3529 22750 6294 22218 15524 16910 24216 18293 
248,656 281 1771 15929 8367 22520 7728 13522 5003 1241 
249,18984 19089 17723 12409 7494 16630 6198 20146 23600 24209 
250,9159 14382 23335 12719 626 5152 19653 9857 7728 23722 
251,13128 19526 3613 18501 9190 8529 17828 22554 6320 561 
252,24199 10347 24546 8118 10380 12014 5302 22817 15603 14506 
253,17114 13552 4605 1712 5284 18760 4115 341 21071 14484 
254,9438 25675 25407 23223 5942 12061 22554 11038 15564 9851 
255,4559 3667 14006 11534 11876 21757 12865 11603 12845 6127 
256,14462 4331 13290 9236 648 5029 16126 7484 23385 17022 
257,2426 14684 4502 9555 23154 15754 12818 7727 7883 10594 
258,25430 23600 20095 11618 21595 2832 2665 13403 13138 12409 
259,16324 17637 14386 6652 15651 8395 22485 10062 5078 2459 
260,25407 6734 9555 12050 10834 18392 10792 10908 1583 6878 
261,7030 16301 3281 11855 19577 13499 5776 4447 5324 13954 
262,2441 8492 7932 468 6222 19792 20554 7506 25733 12236 
263,19857 25711 23801 11645 18949 7312 10017 3188 14396 21297 
264,24355 18419 22653 20308 5581 10418 17668 5078 1714 11737 
265,4543 10269 12061 24075 13949 10133 23859 18600 4836 11706 
266,8545 15394 13490 5475 16925 25539 7449 3854 17087 7917 
267,21733 18486 16460 3127 13126 14189 19296 4002 11307 24105 
268,23468 2426 15691 9555 7049 23154 23141 6446 1583 10834 
269,5044 16188 5646 11295 8785 10035 19089 23305 20673 20081 
270,21854 13541 2333 23536 11792 4254 7235 23711 5717 9315 
271,773 9851 991 23568 6955 7992 25693 10186 1459 2724 
272,25675 4512 24075 19564 15877 7202 12755 18293 19401 9438 
273,2426 9555 23154 7991 6734 17156 23141 16906 10908 13711 
274,24770 17517 25167 8318 658 8427 7568 12223 21619 14917 
275,7487 17860 4296 604 11748 25675 15013 23391 10586 22410 
276,20819 15898 2306 18727 8153 21391 17926 3694 23042 8399 
277,5717 12341 18190 9284 6662 13541 18114 19114 2432 15335 
278,11979 24420 7117 1441 14339 15959 13438 10784 15379 15022 
279,24098 6938 10604 9859 12579 1103 17199 3577 7728 19961 
280,15231 23403 25621 17004 19068 2154 4502 24355 15013 10228 
281,2333 23711 12061 21854 13541 18190 2300 23536 10786 2996 
282,23071 5223 16711 9703 3810 5399 15550 9542 1810 23908 
283,4620 18190 5717 15327 23536 2333 15335 8285 6088 2432 
284,4502 9819 14684 15754 18419 19874 12214 4257 25407 15234 
285,13865 15234 7109 25886 6743 23749 15196 12789 15636 22846 
286,1863 12061 13628 10184 6491 6923 24970 18122 24075 2226 
287,25305 1684 24200 21081 17369 5933 16875 8537 5188 13911 
288,9234 8742 8436 18878 7920 25855 8220 15930 3086 15766 
289,3527 17768 10839 10566 11702 14760 24546 4229 24218 13433 
290,471 24962 10784 18803 6279 18980 1739 14248 14532 14339 
291,4787 10865 2579 13885 22847 22161 25868 17464 12808 4788 
292,7333 23689 17546 15658 12698 17187 5703 19402 3799 8216 
293,4620 22754 6867 10980 9508 3439 25028 9753 21095 15473 
294,23796 22040 17036 23450 21667 1361 12702 9876 4590 25672 
295,8784 1808 18311 2729 23783 15656 9477 2936 2755 13708 
296,25407 19089 15691 9555 16630 7494 23600 20095 22445 19709 
297,11702 16011 14104 12230 12661 18547 2219 10573 12087 16124 
298,20308 18512 14684 9829 10820 8769 23109 4502 6612 18419 
299,14436 19427 24661 8919 25621 20945 22159 10053 15542 8488 
300,25407 20367 14356 7468 10226 491 13052 19715 21747 21135 
301,12409 19709 17723 20095 2665 16630 19480 12119 22121 24075 
302,1378 25903 6926 10789 24405 21890 6088 8678 16996 13009 
303,7144 18636 4118 17546 19973 22075 9531 25712 5857 13134 
304,14291 23481 11687 13797 23600 8704 21552 8544 16630 19910 
305,23258 9284 3255 8686 18190 5717 23536 11716 15327 3835 
306,11357 13686 15993 11305 3905 1566 3968 1097 14406 14253 
307,6600 14038 18838 18246 17525 15497 4620 18753 24415 24945 
308,13541 2333 2868 3983 18190 16560 21854 21464 15459 4620 
309,25228 9179 520 9813 19783 14006 7246 25195 18241 14744 
310,20657 25071 19379 16176 24877 19382 22445 21362 8431 1240 
311,22548 8709 3037 18793 16172 20300 459 497 15559 5032 
312,5717 18190 15327 9284 13541 3835 13837 15335 921 7849 
313,22554 25675 22750 24075 924 6294 25046 22128 9438 6632 
314,11702 4025 22622 21248 22313 25458 20212 4602 13810 6 
315,6088 2333 13541 5717 1863 11792 18190 10450 21854 9315 
316,11532 24862 13226 13962 17331 10542 19175 9573 14906 9297 
317,10009 7235 2333 16503 13118 19114 2468 15750 141 17707 
318,1121 2327 6850 14719 25564 15601 22378 23661 15207 20259 
319,3631 3506 23737 17020 10161 17680 6359 18305 13882 22489 
320,679 6446 12601 25738 21042 3812 19852 3198 4351 22121 
321,13494 20163 17145 24675 11952 21802 25281 11597 9884 12740 
322,24857 21596 21865 5291 15595 10340 25044 10552 2616 3981 
323,14684 24014 7450 12413 19213 2159 2040 1258 24355 2610 
324,15899 2639 2401 22158 10620 20 17169 10766 9620 8990 
325,359 8395 17637 20345 20347 2835 11242 19874 17856 1572 
326,8231 18241 4171 21942 6734 19843 14509 25718 10869 21142 
327,17925 9645 24929 17290 3010 20438 8787 6505 8092 23270 
328,7946 15800 22010 22079 10792 23895 2492 25637 24874 1162 
329,14684 18512 11832 19874 22652 6316 18419 14534 9036 24355 
330,10269 9438 22554 12061 5942 10786 9851 18293 25260 15564 
331,23749 5187 2286 14057 16489 12271 25271 23197 24269 3705 
332,20290 12273 14978 773 12710 24075 21552 2197 17760 6760 
333,18190 11792 5717 6088 4620 10450 9284 9218 19114 24075 
334,21733 15197 14189 18486 4218 15663 9168 11723 11467 3994 
335,9851 11792 24075 25675 2333 6088 8811 23536 9029 5717 
336,19874 14684 16538 10337 18512 18243 4888 7249 1910 13798 
337,18398 10707 11307 21081 14920 21733 2275 24200 20828 14189 
338,22118 16832 19683 19824 20201 14744 12343 18282 11628 1296 
339,9733 24070 11348 17111 6691 4980 11340 12050 5952 7547 
340,19874 17637 8395 2459 24711 359 16324 2835 2570 14684 
341,7775 15741 25693 6599 22807 15708 15053 893 2928 991 
342,18190 19588 9284 9176 9315 10900 23711 12061 12341 9029 
343,20658 15144 2669 14253 24202 7587 12849 23795 15973 24338 
344,11871 5084 21139 18494 21674 12454 4502 25702 592 17720 
345,5549 681 5025 13294 3422 7111 9066 20404 17104 17707 
346,5078 2835 16324 359 8395 20347 23992 1572 6082 21428 
347,16873 8229 17664 7981 10994 5815 25741 9819 16309 14818 
348,15124 19631 16365 14684 4502 1714 15363 25201 19874 2854 
349,4222 10437 13418 14769 13109 13403 292 13138 4150 18042 
350,3660 4413 24898 20335 25096 13972 7653 11287 13748 12521 
351,8203 16122 17796 21797 15161 16387 7817 24063 18756 10568 
352,2333 15459 18190 23536 9591 5717 12341 22646 3983 4620 
353,8251 23600 13797 14291 19480 20095 16630 19709 9339 14895 
354,24603 10990 17160 7335 18165 623 18246 25648 16180 5593 
355,11340 12050 4980 8316 25407 8309 22651 11991 9322 5 
356,8987 15993 19220 7311 1097 11305 25675 23832 16467 4444 
357,3631 23737 17680 11721 13858 4737 22438 25717 3188 17625 
358,15830 8524 8544 5119 20496 18619 6782 5717 773 14327 
359,14684 4502 12214 24355 5581 11812 16365 16587 15754 19874 
360,12552 17517 15234 4588 10403 15903 21222 5044 7517 17188 
361,5406 7898 16865 15892 23460 4928 4833 10329 3249 16348 
362,502 3497 9060 5469 3744 13887 17541 8337 2995 25414 
363,22858 13693 23444 16218 18909 1422 16129 1731 8678 129 
364,22359 14418 9050 13541 24764 1378 20130 6754 21982 6926 
365,3037 5032 497 9769 4936 15559 7611 8682 15910 20300 
366,115 2049 17866 267 301 2236 17787 5803 15104 11776 
367,23109 11925 914 4825 7869 12238 7910 13485 7587 9358 
368,9438 10269 22554 5942 11623 12061 10786 17130 9851 16934 
369,18984 5522 8431 19089 20095 24209 17723 7494 21381 11091 
370,15908 12918 24964 1185 6134 7419 14418 24764 6551 16276 
371,8796 9708 23523 12885 16225 21413 1728 21072 18088 11083 
372,4620 23536 2333 21854 2868 10450 13030 9284 15327 22646 
373,17753 12638 7710 21245 21031 17196 7873 20025 4643 18083 
374,13319 12191 5381 24513 574 19614 15071 10057 12087 3197 
375,2426 21061 9555 2679 3788 10594 2001 13226 10076 484 
376,17230 3863 9186 10775 1904 23230 8560 21552 13722 20711 
377,7494 2665 20146 20095 17723 16630 19709 19480 24128 3165 
378,13552 913 4781 13328 18886 2422 23975 13573 6278 14300 
379,3744 21061 14141 8337 8986 15572 588 21558 502 1869 
380,9555 10594 23154 10834 15691 8316 6734 18392 1583 6878 
381,21527 6760 6239 5562 21680 23628 22858 4504 24153 15006 
382,7553 25675 17860 16425 8491 23888 11340 7127 25260 22410 
383,9438 12061 16890 22554 7495 9851 23799 7506 5374 9295 
384,11730 19910 23909 11687 14291 25873 17760 8544 19089 17348 
385,25013 14039 23824 18399 16241 15421 24014 19930 15207 24481 
386,19977 21147 3392 25730 1136 13713 2964 10745 1282 4421 
387,17592 13540 25554 1282 2308 21099 15271 5887 2341 16758 
388,23774 2118 13503 25596 15214 13149 5952 7583 2761 20863 
389,23154 2426 9555 10594 10834 7991 17156 6734 18392 16906 
390,23600 19480 11658 18930 20095 7494 12409 14291 23481 5522 
391,7985 18448 23242 9438 24423 25268 20754 25406 8890 1210 
392,20986 21510 8242 11604 5244 16465 23184 17369 4768 1684 
393,21304 7829 14684 14405 20308 10073 9650 11832 19874 24197 
394,21030 14291 12612 8538 23397 2811 17865 20061 17277 19981 
395,8894 23537 20935 7736 4147 2236 22445 2945 8051 13294 
396,2995 13169 12227 24170 18859 13508 11772 3200 16728 8529 
397,2426 12662 14354 16353 11205 24994 18499 5218 8990 2995 
398,2798 20963 21409 23405 15224 12381 4184 24333 17908 1702 
399,5952 11533 15169 8860 19875 4366 6708 3737 13503 13065 
400,4384 18245 9398 7850 8350 1329 16717 5317 8680 16688 
401,1863 8544 9591 4966 2996 20711 24621 18293 8560 22128 
402,12488 1151 12162 21373 1236 24138 19150 8123 2065 10284 
403,19976 13433 25801 22467 4502 8430 17313 17477 2531 5672 
404,22473 5859 15191 14593 14350 11356 22000 21493 4858 7338 
405,14684 4502 19874 6612 10418 20308 19879 5581 18419 12018 
406,14539 5844 2729 15289 25549 2274 18987 8396 12364 4015 
407,25675 10269 22554 9438 3663 4234 4765 12061 19113 14130 
408,3657 25491 19163 16901 9113 562 17573 10578 4393 3469 
409,16790 20979 17418 17205 11755 12421 6434 4232 11882 13128 
410,16177 17743 14727 22790 22628 22662 492 25737 1329 4384 
411,16630 13797 8097 20095 25814 19480 11948 12914 19089 24781 
412,24577 8097 16394 12914 17070 15234 25407 20508 7013 4257 
413,13628 7266 8560 14385 22645 16552 4940 12801 21552 18122 
414,10269 9438 5942 25491 12061 610 23127 10786 19114 11792 
415,24075 15537 5063 2109 4686 20807 18870 21382 2060 275 
416,3774 5771 3345 1164 19764 8905 8353 11326 2663 22695 
417,5078 17133 16241 16301 927 9779 2113 2459 2831 23844 
418,14684 4502 18512 19874 11672 11737 6135 1714 24355 8769 
419,9591 18122 14385 1960 25682 13628 6240 21552 12801 22645 
420,25235 23975 19507 11623 9520 14157 5447 24839 1959 1413 
421,1702 16726 4184 7053 15224 23405 20963 20203 9294 17908 
422,13283 14619 19929 3329 16088 13492 7834 14672 13899 361 
423,8544 9591 22511 11452 4966 8560 24410 24621 13628 8920 
424,20308 15363 1714 18419 6612 22653 7883 11832 8430 8808 
425,1863 22511 8544 11868 7639 21552 22804 15327 21464 1747 
426,5815 8396 17370 22891 14017 14539 592 12454 10994 18714 
