user_id,item_list
30,8544 21552 24621 4966 9243 8920 11384 3835 22511 5717 
31,2001 13226 23651 23468 19340 23593 16793 13593 6446 13081 
32,18574 1573 9620 7115 290 10640 5966 983 3923 20656 
33,10269 25675 9438 12061 22554 17409 5942 24894 20204 23485 
34,1959 23324 19007 1803 1700 9520 21671 14413 16124 12230 
35,9620 12844 22023 11830 8914 5474 9863 3701 24445 23430 
36,25407 2426 1583 15691 6734 16928 22848 23141 9701 16906 
37,24075 10528 19480 1008 1639 21932 21563 10009 3647 7053 
38,1863 8560 25846 21062 13628 4940 12061 21552 14385 180 
39,2220 21872 2178 7321 5497 16648 24122 6139 16871 20820 
40,24075 22554 5044 8097 25407 10035 22445 20095 16630 15691 
41,14266 6599 17322 17225 14023 141 9657 3871 1682 14846 
42,20553 6612 18512 13663 4502 13870 4913 24070 722 16904 
43,12770 8256 12696 780 20040 8134 552 1184 15536 966 
44,17470 5093 19886 25185 1413 11576 25209 23324 17374 16473 
45,11658 16948 17723 19487 19525 2665 7494 25873 24128 19089 
46,23536 6088 23711 13541 15459 11792 4620 3983 22359 18190 
47,4032 21912 19326 4738 6369 16124 18852 16998 19281 7993 
48,4781 13552 24985 16893 5284 14867 14684 19874 10626 21071 
49,12585 25253 18549 4302 5787 24746 9646 23846 13409 24664 
50,2426 9555 10594 1583 12818 7991 10834 23141 6734 17156 
51,24075 25675 25693 7964 17923 10848 561 4957 7115 10845 
52,13194 20199 11449 22056 23510 14767 24270 25009 5609 2507 
53,17874 11115 20497 17627 1273 22126 11134 17697 23761 21008 
54,3803 25675 19401 19564 20439 7202 16420 22554 12923 18293 
55,15562 11361 16218 4064 2122 3058 10910 24014 10601 22816 
56,11741 11987 4638 3668 10384 2910 6267 21988 3348 14593 
57,25656 11378 6049 2390 75 24791 2436 24586 12922 16413 
58,5930 306 10951 6047 11197 1259 3913 16577 22324 5495 
59,11223 8531 9005 23950 8841 6544 10803 2846 19668 23042 
60,3527 12483 19281 25458 6096 175 14314 11774 4229 24473 
61,8826 14378 10653 9782 9090 24747 6446 24579 22023 1282 
62,11527 10311 16394 12914 12759 23895 12214 3775 21542 5952 
63,13424 13231 21051 8654 3456 2760 5905 8558 7940 13502 
64,23741 20458 388 11323 1814 5810 15350 851 17821 17723 
65,11674 1628 3216 2182 8081 18959 4682 16850 22140 19785 
66,24075 2533 19089 8431 10269 11091 19480 9851 7650 25873 
67,4203 9615 17451 20367 17668 22057 10480 22752 9822 18574 
68,18190 6088 2333 4620 3983 5717 11792 23711 10142 2090 
69,25932 2317 1005 25697 15124 14564 21410 10919 21573 7583 
70,4390 14356 4588 6913 10162 10653 8990 9992 12254 13081 
71,17565 11064 17668 1621 14684 17400 20308 21349 5094 2459 
72,1863 19094 2996 24340 4940 22645 21552 21859 9337 8920 
73,18419 4502 15915 5185 22750 16394 343 18139 22128 10073 
74,14104 24546 22622 1608 9520 18556 23624 24945 7152 22172 
75,8251 20108 9339 8704 11730 11072 7639 19910 22511 22413 
76,17877 25407 15903 2426 3396 23154 10834 16577 15196 17070 
77,15377 18980 4272 7117 10448 25387 21108 20373 11137 485 
78,20431 2868 18190 19114 6088 25030 15327 9111 18809 3337 
79,10269 9438 25675 5284 341 5942 24985 14964 22554 13433 
80,21652 21517 1001 921 25538 24092 12035 11863 4257 4093 
81,9851 24075 23799 5942 12061 22554 10786 21005 17192 25693 
82,10785 22524 23427 8311 19502 24075 1535 6626 24472 20023 
83,2426 9555 23154 16928 1583 10594 10834 23141 13711 7727 
84,20496 20148 24410 4620 10191 9851 141 23127 22511 13219 
85,23774 11533 3580 2478 20863 8984 25596 8860 3737 6708 
86,6446 8955 15161 16779 11951 23039 16247 12819 24635 7389 
87,2001 6446 23468 2888 23651 21021 13081 18798 2877 3812 
88,9851 10269 9438 8811 22554 19401 18293 7202 23711 3803 
89,11785 8070 21236 3701 7686 9352 22716 9782 25365 13514 
90,921 4620 5717 19480 14978 3337 2333 19049 10979 11716 
91,13020 22592 18949 16758 14020 14973 3600 1283 25044 25419 
92,2665 12409 16630 20146 19480 19709 17723 7494 20095 14291 
93,10269 25675 19152 19864 6835 13018 9438 17923 11945 24429 
94,13030 14373 3599 19180 11792 10788 11190 22483 772 24561 
95,14413 9526 8593 2216 19291 5447 11339 7820 1150 21264 
96,8529 5218 2995 6698 23331 9190 3613 19626 19891 10294 
97,12554 20308 19874 24355 4502 18419 19429 17668 21428 15234 
98,24355 19874 4502 17668 20308 15234 5581 4257 7883 8406 
99,9135 11623 25209 19007 7839 14684 2219 6718 17130 1745 
100,15207 16218 1185 24481 24014 1258 25479 11112 1409 5227 
101,20325 16772 21297 7511 4201 18890 7564 1994 15801 6446 
102,10956 22484 19596 13057 15842 19193 25498 12713 10922 2711 
103,19781 19704 867 3348 14715 9243 17065 18380 11067 6547 
104,19874 14684 10581 24355 22653 11550 17668 24909 10418 9438 
105,942 22750 15790 18293 23485 7260 22554 7202 2174 23424 
106,23299 275 22356 8811 4254 16215 23711 9851 12061 16281 
107,1863 4940 24900 8560 8786 9018 21552 9438 22645 5965 
108,18544 22121 22335 173 3539 24747 23688 25101 14356 15963 
109,10162 484 7363 13226 7049 4664 20688 2888 15402 2679 
110,15196 14554 5150 17546 17218 6830 17517 20841 9511 8432 
111,1205 24546 24545 2005 9444 5589 24438 6600 16801 2237 
112,5292 14568 13414 4550 17418 22983 21641 10028 14330 16268 
113,23723 16987 15563 5574 10328 24655 9241 13424 12158 550 
114,14100 7455 11011 25880 9125 20499 4194 17317 3292 11260 
115,24075 13615 13831 22554 19792 21260 7944 25779 12923 5154 
116,11820 5044 6297 15364 15196 22121 14356 19750 25639 15903 
117,17803 2017 25863 15926 1250 3073 12950 2259 3949 8773 
118,23086 12162 10311 11527 1151 19150 24378 25484 7350 15183 
119,4502 20308 19874 14684 18419 21085 1714 4915 8712 678 
120,1258 24481 18987 24355 2040 16241 1185 4502 9435 10996 
121,25675 24075 22554 12851 25199 25858 5942 2536 311 3314 
122,16203 15739 5950 22024 9175 22969 16257 14626 8808 23802 
123,21061 8337 4147 7260 681 3630 13887 25407 1869 19769 
124,5717 22646 13541 2333 2868 23711 18190 2090 10450 23536 
125,4257 6502 17668 25 828 23221 7753 19627 7883 20964 
126,17931 19434 16954 7552 21039 3024 10288 19720 17761 14317 
127,18211 16570 10085 132 10420 677 17629 22881 23531 23226 
128,9851 10269 25675 9438 10786 15034 8811 1863 13118 23799 
129,14045 18708 861 4619 1181 13284 25693 22423 604 16536 
130,24546 3527 175 16124 25526 4805 9463 11702 8805 21248 
131,5713 24585 4707 3916 10507 7508 22548 15723 3037 16172 
132,8712 341 6291 21927 11737 9657 12597 11701 21567 9948 
133,11536 21631 6770 11159 22965 22862 22864 23155 6194 5415 
134,21042 17383 6446 14328 23651 16577 3497 13930 13294 15234 
135,4302 16447 25440 24746 23333 9646 23846 24940 20220 23262 
136,13433 18288 11550 24909 3911 11226 18265 17236 9529 8660 
137,16726 3579 13373 23405 4184 7053 2798 12381 9294 20963 
138,21095 14343 22754 25028 17162 10980 7885 878 16901 3439 
139,10391 4463 9347 21064 7012 5044 2491 5469 18837 22102 
140,13433 8733 7473 20889 14654 3804 9940 15076 20038 7597 
141,5078 17637 14684 20308 2304 21857 11083 6652 14386 11700 
142,9851 19480 20146 13118 16630 23600 20095 8538 17525 8894 
143,177 11584 24891 24524 2939 19621 14889 13421 1478 9708 
144,19089 7494 12409 19709 20146 2665 17723 16630 24128 14895 
145,9591 22845 4100 18119 25682 18122 9345 6774 16123 10019 
146,24075 5942 25675 22554 12061 15564 13118 1888 10786 19308 
147,3497 5930 14141 588 19769 16880 21042 21061 21712 5469 
148,23154 25407 2426 10594 5607 1583 7333 9322 17546 10834 
149,21653 23666 21552 773 10786 12734 12056 11384 5717 19480 
150,17723 19089 6198 23189 23600 20095 24128 19709 20146 6076 
151,19480 525 3169 14978 23481 16524 18037 11687 7495 2932 
152,12214 1830 14481 8828 21619 2061 16537 3261 25676 18263 
153,15182 16263 9118 9195 13609 20210 18412 13993 22684 8467 
154,17320 9859 19961 9194 24660 24098 1225 18484 9140 13625 
155,13014 4620 15544 5717 12365 24446 23457 8351 24075 25927 
156,25407 10594 15691 23154 9555 1583 10834 18452 2426 10981 
157,24687 11499 9475 11701 15668 17304 3855 21260 7109 4204 
158,5150 15196 17546 9511 17517 3261 18367 7144 17218 1175 
159,20919 22151 7030 23844 4447 16871 3133 16301 13954 14723 
160,12601 21355 6047 3913 4871 11354 22731 679 4351 306 
161,3827 414 16978 14784 17488 12574 19250 333 17959 9421 
162,22128 3473 18293 20363 22750 24751 12875 21552 15915 21342 
163,14684 25197 11832 19874 18419 1714 5581 5907 6952 14641 
164,17819 8322 14706 11535 4878 25407 8089 20146 7013 4549 
165,7639 21552 5717 11072 8704 141 24410 20108 4209 24621 
166,11159 1648 5256 17179 20167 20858 12273 14163 7639 21738 
167,6878 2426 22848 13711 10834 22651 10908 4980 5108 11991 
168,13823 3030 8097 14738 24025 24987 23364 19331 18138 25418 
169,25407 15691 7494 2426 23154 1583 10834 10594 7991 23141 
170,20863 17951 4366 5952 22801 16402 13663 2761 8147 9913 
171,4512 23424 25675 19401 12923 7202 9680 22359 9851 22554 
172,19781 11731 9243 13236 10514 2344 22830 17065 10997 21975 
173,17209 9733 12050 13136 2426 9322 13711 11533 4980 5 
174,17511 13294 3264 6973 10311 22010 2434 10245 13928 6073 
175,2507 5756 20626 7632 16667 13374 23530 17824 25517 12305 
176,6004 23127 2300 21854 12061 18545 15327 9315 22646 24575 
177,25407 6734 10594 21920 1583 9555 17143 10834 19655 22848 
178,8251 22657 8704 23909 15490 7639 1600 2759 13555 3172 
179,16954 8304 16197 22402 20894 7872 7665 24484 25128 18131 
180,14876 2597 5467 10865 2579 23832 3556 4787 17464 22847 
181,19480 13797 8251 19089 19709 21552 23600 10269 14895 23481 
182,15903 17517 5150 19973 17546 22075 3261 9511 25771 5641 
183,19709 23600 12409 17723 23481 20095 7494 5522 3165 6198 
184,7823 15749 16394 9683 10491 20651 10073 21512 17233 4629 
185,5250 14018 653 4198 21255 7574 14084 7607 25204 5673 
186,17877 7742 16394 3264 7553 16587 7583 5289 736 23895 
187,10747 1254 2825 8432 19518 23879 13763 18515 4072 19536 
188,9017 24577 11748 10747 8649 6454 1095 11823 9819 23895 
189,16772 25407 8097 5044 15691 17229 23141 9555 7095 19750 
190,25171 23154 6734 10594 5 5108 25407 23001 8316 15770 
191,13690 8691 6897 13202 18806 14821 1026 22508 24191 9167 
192,24093 15764 8304 17820 24109 5412 4803 57 3997 18122 
193,3656 484 17013 24243 14356 19468 8272 4909 3812 21747 
194,1538 11367 24753 18259 24566 1110 18995 13348 11426 6686 
195,10020 6145 23051 1092 21011 2521 16703 7030 24628 18503 
196,19985 3497 681 10917 24383 17867 7925 3921 8131 4147 
197,22075 17586 4118 5272 7268 16266 13388 18758 5772 17315 
198,6088 22646 2868 3983 23536 15459 9050 4324 9591 21464 
199,8249 15234 15013 11121 6446 25918 9819 16521 5698 24069 
200,23244 7494 1432 13415 5491 11802 6865 19666 17723 18131 
201,19089 20146 1634 19480 24355 4112 23263 6329 19709 10496 
202,4341 868 24586 6264 25575 17407 25063 14172 10175 1898 
203,24444 8987 13686 14253 4289 4444 19705 3968 13867 11305 
204,12061 9851 24075 25675 9591 22554 8560 9438 21972 1863 
205,23536 18190 2333 21854 15459 3983 6088 5717 18872 23711 
206,24075 17858 19120 3668 11987 12061 23666 13837 7992 18380 
207,6239 23628 8158 6760 15006 25740 8145 14609 4766 5298 
208,20083 6865 13415 471 19908 4195 5491 11869 4487 24962 
209,19874 4502 18419 24355 17668 10418 15754 15234 20553 5581 
210,17908 7016 2798 25034 20915 9500 9636 24333 8392 12093 
211,6380 7836 12236 13051 15655 2210 10688 23505 12906 11899 
212,4728 7720 9637 2448 9130 16705 22638 153 19089 11900 
213,15009 11876 8538 16862 1050 21085 17525 10895 15271 23309 
214,24075 10269 5942 8531 773 9438 10220 11960 17723 22554 
215,7709 8676 15925 1479 23280 21947 24735 8875 3685 11858 
216,18644 19504 7012 6510 5763 16353 23398 16758 2995 2715 
217,16966 3348 562 3255 16901 16112 11987 878 5487 3223 
218,11334 21493 5150 15196 19010 17546 10766 9511 25837 19480 
219,8709 497 18793 9716 9662 9769 12048 15182 15559 8682 
220,24075 9438 22554 10269 12061 18293 12923 15564 9851 24894 
221,19826 7939 20344 7646 1124 7238 20231 6752 22332 16534 
222,14684 4502 20308 18419 10418 5581 7883 17668 4257 6612 
223,9003 7639 13562 7167 24900 20605 6502 1426 10455 19480 
224,19340 2485 3788 15795 2679 23922 15645 23902 484 5806 
225,25407 16772 18117 23255 1436 24143 14362 24243 8990 7095 
226,769 21483 13019 8193 23506 22717 4756 20424 14585 4492 
227,8823 15124 11737 9008 9260 11832 16633 12304 19631 10522 
228,4203 8097 12630 17668 6549 9615 24577 20209 21973 20191 
229,20613 20637 17076 17248 10188 891 5317 23997 22662 8079 
230,711 6097 7069 7946 12759 25834 10698 12165 21574 19823 
231,24075 22554 18293 9438 14978 14811 20988 13306 19928 12923 
232,1457 13635 7405 20706 18872 20166 19111 17668 25335 9620 
233,10569 14666 9859 3577 5862 195 5152 24875 7728 12719 
234,16577 306 10951 3913 5930 11197 11354 12943 5003 12601 
235,21042 22731 23659 14328 25416 16942 13619 19551 21449 4351 
236,6088 22646 9591 14418 15459 22359 13541 8811 22003 12061 
237,17857 8959 24327 14838 11896 91 14029 21473 20895 14969 
238,18330 16897 5497 7114 4215 15394 6139 5475 21872 20820 
239,10513 20911 6616 21802 22739 25281 9618 13756 11597 12525 
240,1064 21920 534 7271 20308 10730 10467 9701 588 11991 
241,3782 10002 25308 19123 6121 11369 21780 3266 14344 20003 
242,1397 10592 15275 7487 8545 9060 20644 25675 17860 22880 
243,11832 19970 9911 1055 5907 1393 24517 16362 25693 615 
244,5078 25675 24075 4502 9438 16324 14684 14562 5581 10269 
245,5487 1785 7885 9284 16112 999 3255 11716 3835 23536 
246,2426 1583 10594 7991 12818 6734 18392 10981 5044 17156 
247,24230 7816 22750 3529 6294 15524 4257 22218 3561 24216 
248,656 281 1771 15929 7728 13522 8367 22520 1241 5003 
249,19089 18984 17723 7494 12409 16630 20146 6198 11658 23600 
250,14382 9159 23335 12719 5152 19653 626 7728 9857 3744 
251,13128 19526 3613 18501 9190 8529 17828 6320 17717 466 
252,24199 10347 24546 10380 8118 12014 22817 14506 5302 15603 
253,13552 17114 5284 1712 18760 4115 341 4605 2209 21071 
254,9438 25675 25407 5942 23223 22554 12061 15564 1888 23799 
255,4559 3667 14006 12845 6127 21757 3181 12937 23838 25486 
256,14462 5029 4331 13290 7484 23385 648 9236 19397 24955 
257,2426 9555 14684 4502 23154 12818 23141 15754 10594 7883 
258,23600 20095 25430 2665 19709 12409 16630 7494 20146 2832 
259,16324 17637 14386 6652 8395 15651 22485 5078 10062 24711 
260,25407 6734 9555 12050 18392 10834 16906 1583 10792 10908 
261,7030 16301 3281 11855 19577 13499 4447 5776 13954 1750 
262,2441 7932 8492 468 6222 19792 20554 7506 20979 12236 
263,19857 25711 11645 23801 18949 7312 14396 10017 3188 21297 
264,24355 18419 20308 5581 10418 17668 22653 11737 20553 1714 
265,4543 10269 12061 24075 13949 10133 23859 4836 18600 11706 
266,8545 15394 13490 5475 16925 25539 19164 7449 22438 17561 
267,21733 18486 16460 3127 13126 14189 19296 4002 11307 4564 
268,2426 15691 9555 23468 23154 23141 1583 7049 12818 10834 
269,5044 16188 5646 8785 11295 23305 4476 10035 19089 20081 
270,21854 23536 13541 2333 7235 4254 23711 11792 5717 9315 
271,773 9851 991 23568 7992 1459 2109 6955 10186 19480 
272,25675 4512 24075 19564 7202 12755 15877 18293 9438 19401 
273,9555 2426 23154 7991 23141 6734 17156 16906 18392 9701 
274,24770 17517 8318 25167 658 21619 7568 12223 8427 17972 
275,7487 17860 4296 604 25675 12453 3506 23391 22410 15013 
276,20819 15898 18727 21705 6042 21391 2306 3694 17926 8399 
277,5717 12341 18190 9284 6662 13541 18114 15335 2432 8285 
278,11979 24420 7117 13438 1441 14339 15379 15959 10784 15022 
279,10604 12579 24098 9859 1103 6938 7728 2278 3577 17199 
280,15231 23403 4502 24355 19874 18419 4257 25621 15234 20308 
281,23711 12061 2333 13541 21854 18190 2300 6088 12341 8285 
282,23071 5223 16711 9703 3810 5399 15550 9542 15724 1810 
283,4620 18190 5717 15327 23536 15335 2333 8285 6088 2432 
284,4502 15754 9819 14684 18419 15234 19874 12214 4257 25407 
285,13865 15234 7109 25886 6743 15196 22846 23749 12789 17643 
286,1863 13628 12061 10184 18122 6491 22359 20711 6923 24970 
287,25305 24200 1684 21081 17369 8537 16875 5933 4652 5188 
288,9234 8742 8436 25855 18878 7920 8220 15930 3086 15766 
289,3527 10839 17768 10566 11702 24546 13433 4229 14760 377 
290,471 24962 6279 18980 14248 18803 14532 10784 21704 16814 
291,4787 10865 13885 22847 2579 22161 25868 12808 4788 17464 
292,7333 23689 17546 15658 12698 5703 17187 3799 19402 3971 
293,9508 22754 25028 3439 6867 21095 10980 9753 18246 15473 
294,23450 23796 9876 22040 21667 17036 12702 1361 4590 25672 
295,8784 1808 18311 9477 2729 15656 13708 23783 2936 2755 
296,25407 19089 9555 15691 16630 23600 11295 22445 20095 10834 
297,11702 14104 16011 12230 12661 13552 2219 18547 12087 10573 
298,18512 20308 14684 9829 8769 10820 4502 23109 6612 18419 
299,14436 19427 25621 24661 20945 22159 15542 16856 8488 24172 
300,14356 25407 20367 10226 491 5044 13052 21747 7468 21135 
301,12409 19709 17723 20095 16630 2665 19480 12119 22121 3165 
302,1378 25903 6926 10789 21890 24405 6088 8678 16996 13009 
303,7144 18636 17546 4118 19973 22075 5150 9531 25712 15903 
304,14291 23481 23600 11687 8704 19910 16630 21552 22511 525 
305,23258 9284 18190 3255 8686 15327 5717 23536 11716 13541 
306,11357 13686 15993 3905 11305 1566 1097 3968 14253 14406 
307,6600 14038 18838 17525 18246 24415 8695 15497 18753 18556 
308,13541 2333 2868 18190 3983 21854 21464 4620 15459 16560 
309,25228 9179 520 9813 14006 19783 18241 23597 22459 836 
310,20657 16176 19379 24877 25071 1240 22445 21362 20146 8431 
311,22548 8709 3037 18793 20300 16172 497 15559 5032 24958 
312,18190 5717 15327 9284 13541 3835 921 15335 7849 13837 
313,22554 25675 22750 24075 6294 25046 22128 6632 924 9438 
314,11702 4025 22313 25458 22622 21248 20212 4602 6 13810 
315,6088 2333 13541 5717 1863 10450 18190 11792 4620 2996 
316,11532 24862 13226 19175 10542 13962 20052 21021 9573 17331 
317,10009 7235 2333 16503 13118 19114 141 2468 20496 15750 
318,1121 2327 9152 6850 15207 25564 21067 20892 3066 22378 
319,3631 23737 3506 17020 10161 17680 3660 6359 2421 18305 
320,679 12601 25738 6446 21042 19852 3812 4351 5930 3198 
321,13494 20163 17145 24675 21802 11952 25281 9884 11597 12740 
322,21865 24857 21596 15595 5291 10552 3395 25044 2616 18816 
323,14684 7450 24014 2159 18419 24355 19213 1258 19287 22378 
324,2639 15899 2401 22158 10620 20 17169 10766 8990 11772 
325,359 8395 17637 2835 20345 20347 11242 19874 17856 16324 
326,8231 18241 4171 21942 14509 19843 5100 5108 6734 25718 
327,17925 9645 24929 20438 3010 8787 6505 17290 8092 1740 
328,7946 22010 15800 10792 22079 2492 23895 25637 24874 19948 
329,14684 18512 19874 11832 22652 24355 18419 14534 9036 20308 
330,10269 9438 22554 5942 12061 10786 9851 18293 25260 3803 
331,23749 5187 14057 2286 16489 12271 25271 23197 5130 3705 
332,20290 12273 14978 17760 773 6760 12710 2197 21552 24075 
333,18190 5717 11792 6088 4620 10450 9284 9218 9851 22646 
334,21733 15197 4218 14189 15663 18486 11723 9168 11467 16460 
335,9851 11792 24075 25675 8811 2333 9029 13363 6088 15459 
336,19874 14684 18512 16538 10337 14158 24355 4888 7249 18243 
337,10707 11307 2275 14920 18398 21733 21081 7662 15983 18704 
338,14744 18282 11628 16832 16150 6713 19994 22118 4841 17143 
339,9733 11348 24070 11340 4980 17111 12050 8037 5952 6691 
340,19874 8395 24711 17637 2459 359 16324 2835 2570 11242 
341,25693 15741 7775 22807 15708 893 991 6599 18561 16220 
342,18190 19588 9284 9315 12061 9176 10900 23711 2868 9029 
343,15144 20658 24202 7587 2669 12849 302 24338 15666 10417 
344,11871 5084 4502 21139 18494 21674 25702 12454 592 1547 
345,681 5025 5549 3422 13294 7111 9066 20404 17104 13703 
346,5078 359 16324 2835 8395 20347 21428 23992 1572 11022 
347,16873 8229 7981 10994 17664 5815 25741 9819 8396 16309 
348,14684 4502 15124 19631 16365 15363 19874 1714 10418 16116 
349,4222 10437 13418 14769 13109 292 13403 13138 23109 4150 
350,3660 20335 4413 24898 7653 11287 13972 25096 22747 13748 
351,8203 16122 21797 17796 7817 16387 10568 24063 6895 4576 
352,15459 2333 18190 23536 9591 2868 3983 12341 22646 5717 
353,23600 14291 8251 19480 20095 16630 13797 14895 19709 9339 
354,24603 7335 10990 17160 18246 18165 5593 16180 623 22577 
355,11340 12050 4980 8309 25407 8316 22651 11991 5 9322 
356,8987 15993 19220 1097 4444 7311 25675 11305 1566 13686 
357,3631 23737 17680 4737 11721 22438 13858 25717 19606 9060 
358,8524 15830 8544 18619 20496 773 6782 5119 8945 24472 
359,14684 4502 5581 24355 12214 4257 19874 16365 15363 7883 
360,12552 17517 15234 15903 4588 5044 3572 10403 22121 25918 
361,5406 16865 7898 15892 23460 4928 4833 10329 3249 16348 
362,3497 502 3744 9060 5469 13887 8337 17541 2995 8529 
363,13693 23444 16218 22858 8678 16129 11533 18909 1422 770 
364,22359 14418 9050 24764 13541 1378 20130 6754 6926 10789 
365,3037 5032 497 9769 15559 4936 15910 9662 7611 8682 
366,2049 115 2236 267 7063 5803 17866 6073 301 7321 
367,23109 11925 914 4825 7869 7910 7587 9358 13485 12238 
368,9438 10269 22554 5942 12061 10786 9851 11623 18293 17130 
369,8431 5522 18984 20095 19089 24209 17723 21381 7494 20988 
370,15908 1185 12918 24964 6134 7419 15207 14418 6551 24764 
371,8796 21413 12885 9708 21072 11083 16225 19985 23523 18368 
372,4620 23536 2333 2868 10450 21854 15327 9284 13030 22646 
373,7710 17753 21245 12638 17196 11748 21031 17877 18431 18890 
374,13319 12191 24513 574 5381 16231 15071 12087 15873 10057 
375,2426 9555 10594 1583 2001 21061 13226 10162 484 2679 
376,17230 3863 8560 10775 21552 9186 23230 1904 20711 3659 
377,7494 20146 20095 17723 2665 16630 19709 19480 3165 24128 
378,13552 913 4781 13328 2422 18886 23975 13573 6278 22701 
379,3744 21061 14141 8337 8986 588 502 13887 1869 15572 
380,9555 23154 10594 15691 10834 1583 18392 6734 8316 16906 
381,21527 6239 6760 5562 22858 23628 21680 24153 4504 25740 
382,7553 25675 17860 16425 8491 23888 22410 7127 25260 11340 
383,9438 12061 22554 9851 23799 16890 5942 7495 15564 5374 
384,11730 23909 19910 11687 14291 17760 25873 9664 17348 13352 
385,25013 18399 23824 19930 16241 15421 23077 14039 10396 4662 
386,19977 21147 3392 1282 10745 21083 6584 1136 19768 25914 
387,17592 13540 1282 2308 2341 15271 25554 21099 139 22937 
388,23774 2118 25596 13503 5952 7583 20863 11533 3580 1230 
389,23154 9555 2426 10594 10834 7991 17156 16906 18392 23141 
390,23600 20095 19480 11658 18930 7494 14291 11091 12409 23481 
391,7985 9438 23242 18448 25268 24423 25406 10629 15437 10568 
392,20986 21510 8242 16465 5244 11604 23184 17369 8538 4768 
393,21304 14684 20308 7829 19874 10073 14405 24197 9650 21512 
394,21030 14291 8538 12612 23397 17277 2811 10615 20301 20061 
395,8894 7736 20935 4147 23537 2236 22445 2945 13294 16651 
396,2995 13169 12227 24170 3200 11772 18859 13508 7012 16728 
397,2426 10594 7991 1583 14354 24994 7095 8990 12818 12662 
398,20963 2798 21409 23405 15224 12381 4184 24333 17908 1702 
399,11533 5952 15169 8860 4366 19875 6708 13503 3737 13065 
400,4384 7850 18245 9398 8350 1329 16688 16717 8062 8680 
401,1863 8544 9591 4966 2996 24621 20711 18293 24410 11384 
402,12488 12162 21373 1151 1236 24138 19150 8123 2065 10284 
403,19976 13433 25801 8430 17313 22467 4502 5672 6927 17733 
404,22473 5859 14593 15191 22000 11356 21493 14350 7338 4858 
405,14684 4502 19874 6612 10418 20308 19879 18419 5581 15363 
406,14539 5844 2274 25549 8396 2729 15289 18987 15562 24852 
407,25675 10269 9438 22554 3663 12061 4765 4234 17465 19113 
408,3657 25491 19163 9113 562 3469 16901 10578 5593 17573 
409,17205 20979 16790 11755 17418 4232 12421 4525 6320 13128 
410,16177 17743 22662 14727 25737 22790 22628 492 8079 4384 
411,16630 8097 20095 25814 19480 19089 18984 11948 13797 12914 
412,16394 8097 24577 12914 17070 15234 4257 20508 25407 7013 
413,13628 8560 22645 14385 18122 21552 7266 4940 16552 19822 
414,10269 9438 5942 25491 12061 25675 10786 11792 610 19114 
415,24075 15537 5063 2109 20807 18870 4686 21382 2060 14909 
416,3774 3345 5771 19764 8905 1164 11326 8353 24439 19019 
417,5078 17133 16241 2459 16301 2113 2831 927 13954 23844 
418,14684 4502 18512 19874 11737 6135 1714 24355 11672 8769 
419,9591 18122 14385 22645 13628 21552 19822 1960 8920 6240 
420,23975 9520 11623 25235 19507 19007 1959 5447 20857 4859 
421,1702 16726 7053 4184 23405 20963 15224 20203 9294 17908 
422,14619 13283 14672 17398 16088 13492 361 10341 12053 19929 
423,9591 8544 4966 22511 11452 8560 13628 4940 24621 8920 
424,20308 15363 1714 6612 18419 7883 22653 5581 8430 8712 
425,1863 22511 8544 11868 21552 7639 15327 21464 22804 1747 
426,5815 8396 17370 22891 14539 14017 10994 592 12454 25549 
427,12719 8323 24407 1900 15238 23776 25563 1218 17795 3629 
